positivity_rate_differences,tpr_differences,fpr_differences,eqodds_differences,tpr_A,tpr_B,selection_A,selection_B,fpr_A,fpr_B,acc_A,acc_B,acc_overall,thresholds,trial
0.19709257182296602,0.0017010629393288124,0.17073143765113574,0.17243250059046455,0.9907521578298397,0.9890510948905109,0.835820895522388,0.638728323699422,0.76477240599378,0.5940409683426443,0.47276603993021904,0.4719240297274979,0.47249703205381877,0.0,0
0.2652018415541839,0.011367420594561972,0.23329905879268326,0.24466647938724523,0.9858199753390875,0.9744525547445255,0.7916262841635976,0.5264244426094137,0.702572801809443,0.4692737430167598,0.5138592750533049,0.5809248554913294,0.5352855823769951,0.01,0
0.3104278173728609,0.021033778249795243,0.2741066901692088,0.29514046841900404,0.9808877928483354,0.9598540145985401,0.7596433417328939,0.44921552436003304,0.6581849024597116,0.3840782122905028,0.5427408412483039,0.6548307184145334,0.5785516422635536,0.02,0
0.333005231331519,0.036766360355333094,0.29080763137652554,0.32757399173185864,0.9747225647348952,0.9379562043795621,0.7330878077146734,0.4000825763831544,0.6222787673169352,0.33147113594040967,0.5654196549718937,0.699009083402147,0.6080991953568131,0.03,0
0.3497440356210091,0.04339960578541413,0.30282109479516617,0.3462207005805803,0.9704069050554871,0.927007299270073,0.710602830005815,0.36085879438480595,0.5914616906983319,0.2886405959031657,0.5851909284745106,0.7357555739058629,0.6332937607175835,0.04,0
0.3550829293215627,0.05306596344064729,0.3030809179259006,0.3561468813665479,0.9654747225647349,0.9124087591240876,0.6919945725915875,0.33691164327002476,0.5665818490245971,0.2635009310986965,0.6006978096530335,0.7563996696944674,0.6504418942092073,0.05,0
0.35900670807063695,0.058466163248040215,0.3033916790260345,0.3618578422740747,0.9599260172626387,0.9014598540145985,0.6761000193836014,0.3170933113129645,0.5459428894543399,0.2425512104283054,0.6131033145958519,0.7737407101568952,0.664424218440839,0.06,0
0.357225769657829,0.0547670263799761,0.2974335160782343,0.3522005424582104,0.9562268803945746,0.9014598540145985,0.6590424500872262,0.3018166804293972,0.522759400621996,0.22532588454376165,0.6278348517154487,0.7890173410404624,0.679329903706635,0.07,0
0.35713893560498683,0.056517591150872626,0.2941367633145534,0.35065435446542603,0.9506781750924784,0.8941605839416058,0.6445047489823609,0.28736581337737405,0.504099519366695,0.2099627560521415,0.6388835045551463,0.8018166804293972,0.6909378709932726,0.08,0
0.3544061839290896,0.06371785756072978,0.28758116511325604,0.35129902267398583,0.9432799013563502,0.8795620437956204,0.629385539833301,0.2749793559042114,0.48543963811139385,0.1978584729981378,0.6493506493506493,0.8109000825763831,0.7009629336499142,0.09,0
0.35388125807416637,0.06305183291781791,0.2838188630013442,0.3468706959191621,0.938964241676942,0.8759124087591241,0.6152355107578988,0.26135425268373247,0.46677975685609274,0.1829608938547486,0.66078697421981,0.8236994219653179,0.7128347183748845,0.1,0
0.3499524373478304,0.06356935206602643,0.27739712504521236,0.3409664771112388,0.9321824907521579,0.8686131386861314,0.602636169800349,0.2526837324525186,0.45151258128357363,0.17411545623836128,0.6691219228532661,0.8307184145334434,0.7207492415248647,0.11,0
0.35041405837713324,0.06531991683692306,0.2761303885658869,0.34145030540280996,0.9266337854500617,0.8613138686131386,0.5923628610195775,0.24194880264244426,0.43907266044670623,0.16294227188081936,0.67590618336887,0.8398018166804294,0.728268038517346,0.12,0
