thresholds,tpr_A,tpr_B,selection_A,selection_B,fpr_A,fpr_B,trial,lambda,acc_overall,eqodds_A,eqodds_B
0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,orig,0.34996500349965004,1.0,1.0
0.01,0.9961896697713802,0.9912126537785588,0.842753036437247,0.8146889702038683,0.7477052189876737,0.7399553571428571,0,orig,0.5141485851414859,0.7515155492162935,0.7487427033642983
0.02,0.9949195596951735,0.984182776801406,0.791255060728745,0.7592786199686357,0.6650931025439286,0.6640625,0,orig,0.5649435056494351,0.6701735428487551,0.679879723198594
0.03,0.9906858594411516,0.9806678383128296,0.7561133603238867,0.7205959226346054,0.6108051403094676,0.6104910714285714,0,orig,0.5986401359864013,0.620119280868316,0.6298232331157418
0.04,0.9872988992379339,0.968365553602812,0.734412955465587,0.689231573444851,0.5777602937319696,0.5710565476190477,0,orig,0.6196380361963804,0.5904613944940357,0.6026909940162357
0.05,0.9834885690093141,0.9543057996485061,0.7161133603238866,0.663617354939885,0.5504851822711776,0.5405505952380952,0,orig,0.6357364263573643,0.5669966132618635,0.5862447955895891
0.06,0.9813717188823031,0.9516695957820738,0.697165991902834,0.6421850496602195,0.5211119853134015,0.5111607142857143,0,orig,0.654034596540346,0.5397402664310984,0.5594911185036405
0.07,0.9771380186282811,0.9481546572934973,0.6824291497975709,0.6246732880292734,0.4998688696564385,0.4877232142857143,0,orig,0.667033296670333,0.5227308510281574,0.539568556992217
0.08,0.9724809483488569,0.9420035149384886,0.6681781376518219,0.6084683742812337,0.4796747967479675,0.46726190476190477,0,orig,0.6784321567843216,0.5071938483991105,0.5252583898234162
0.09,0.9682472480948349,0.9323374340949033,0.6539271255060729,0.5912179822268688,0.45921846315237347,0.44680059523809523,0,orig,0.6896310368963103,0.4909712150575386,0.5144631611431919
0.1,0.9652836579170194,0.9279437609841827,0.6425910931174089,0.5760585467851542,0.44269603986362444,0.4270833333333333,0,orig,0.7000299970003,0.477412381946605,0.4991395723491506
0.11,0.9610499576629975,0.9200351493848857,0.6307692307692307,0.5598536330371144,0.4261736165748754,0.40736607142857145,0,orig,0.7097290270972902,0.4651236589118779,0.4873309220436857
0.12,0.9555461473327689,0.9121265377855887,0.6204048582995951,0.5462624150548876,0.4127983215316024,0.3913690476190476,0,orig,0.716928307169283,0.4572521741988335,0.4792425098334589
0.13,0.9534292972057579,0.9033391915641477,0.6106882591093118,0.5321484579194982,0.3983739837398374,0.375,0,orig,0.7253274672532747,0.44494468653407954,0.47166080843585234
0.14,0.9500423370025403,0.8998242530755711,0.6025910931174089,0.520125457396759,0.38735903488067136,0.359375,0,orig,0.7325267473252675,0.4373166978781311,0.4595507469244289
0.15,0.9458086367485182,0.8936731107205624,0.5919028340080972,0.5096706743335075,0.3726724364017834,0.3470982142857143,0,orig,0.7397260273972602,0.42686379965326515,0.45342510356515187
0.16,0.9407281964436918,0.8892794376098418,0.5838056680161944,0.4992158912702561,0.3627065302911094,0.33407738095238093,0,orig,0.7453254674532547,0.4219783338474176,0.4447979433425391
0.17,0.936917866215072,0.8822495606326889,0.5734412955465586,0.48797699947726086,0.34828219249934433,0.3210565476190476,0,orig,0.7526247375262474,0.41136432628427233,0.4388069869863587
0.18,0.9331075359864521,0.8725834797891037,0.5664777327935223,0.47673810768426556,0.33936532913716233,0.3091517857142857,0,orig,0.7572242775722428,0.4062577931507102,0.43656830592518203
0.19,0.9280270956816258,0.8690685413005272,0.5588663967611336,0.46889702038682696,0.33018620508785734,0.2994791666666667,0,orig,0.7617238276172382,0.40215910940623156,0.43041062536613944
0.2,0.9237933954276037,0.8602811950790861,0.551417004048583,0.4589649764767381,0.3207448203514293,0.2890625,0,orig,0.7661233876612339,0.39695142492382557,0.42878130492091393
0.21,0.9191363251481796,0.8576449912126538,0.5431578947368421,0.45060115002613693,0.3102543928665093,0.27827380952380953,0,orig,0.7716228377162284,0.39111806771832974,0.4206288183111557
0.22,0.9119390347163421,0.8541300527240774,0.5348987854251012,0.441453214845792,0.3013375295043273,0.26674107142857145,0,orig,0.776022397760224,0.3893984947879852,0.41261101870449407
