thresholds,tpr_A,tpr_B,selection_A,selection_B,fpr_A,fpr_B,trial,lambda,acc_overall,eqodds_A,eqodds_B
0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,orig,0.23696333149069468,1.0,1.0
0.01,0.9987856709168185,0.9964539007092199,0.9240806642941874,0.8147313040210448,0.8919765166340509,0.7931904161412359,0,orig,0.3478901787359499,0.8931908457172324,0.796736515432016
0.02,0.9975713418336369,0.9875886524822695,0.8784560635094443,0.7341225103344607,0.8272667971298109,0.7040773434216057,0,orig,0.40384497266752656,0.829695455296174,0.7164886909393362
0.03,0.9963570127504554,0.973404255319149,0.8529975362715576,0.6739947388199925,0.7913894324853229,0.6385035729298024,0,orig,0.4391622136232418,0.7950324197348675,0.6650993176106534
0.04,0.9951426836672739,0.9539007092198581,0.8255315265991423,0.6268320180383314,0.7526418786692759,0.5880622110130307,0,orig,0.4712241262821694,0.757499195002002,0.6341615017931725
0.05,0.99210686095932,0.9379432624113475,0.8079204306962314,0.5798571965426531,0.7287671232876712,0.537410676754939,0,orig,0.4960997481727167,0.7366602623283512,0.5994674143435915
0.06,0.986642380085003,0.9148936170212766,0.7855643763117073,0.5450958286358512,0.6991519895629484,0.5012610340479193,0,orig,0.5187027823843744,0.7125096094779454,0.5863674170266427
0.07,0.9823922282938676,0.875886524822695,0.767862031207227,0.48214956783164226,0.6756686236138291,0.4354770912147961,0,orig,0.5467723112830907,0.6932763953199614,0.559590566392101
0.08,0.9775349119611415,0.8120567375886525,0.7518021717309974,0.39158211198797443,0.6547945205479452,0.3417402269861286,0,orig,0.5807997051778147,0.6772596085868037,0.5296834893974761
0.09,0.9720704310868246,0.7730496453900709,0.7325485901998358,0.3382187147688839,0.6296151337247228,0.28667507356031946,0,orig,0.6062895399545483,0.6575447026378982,0.5136254281702486
0.1,0.9678202792956891,0.7393617021276596,0.7135687562733826,0.30101465614430667,0.6043052837573386,0.24905422446406053,0,orig,0.6271727780848843,0.6364850044616495,0.5096925223364009
0.11,0.9623557984213722,0.6897163120567376,0.697873893603431,0.25591882750845546,0.5842139595564253,0.20449768810424548,0,orig,0.6468275904428475,0.6218581611350531,0.514781376047508
0.12,0.9578020643594414,0.6773049645390071,0.6868327402135231,0.2437053739195791,0.5703848662752772,0.19230769230769232,0,orig,0.6555494134266937,0.6125828019158358,0.5150027277686852
0.13,0.9483910139647844,0.6524822695035462,0.6674879094807921,0.22623074032318677,0.546771037181996,0.1757040773434216,0,orig,0.6687549904797002,0.5983800232172116,0.5232218078398755
0.14,0.944140862173649,0.6382978723404256,0.6544392736563555,0.213641488162345,0.5299412915851271,0.16330390920554855,0,orig,0.6789509243903937,0.5858004294114781,0.525006036865123
0.15,0.9377656344869459,0.6276595744680851,0.637831918970709,0.2053739195791056,0.5089367253750815,0.15531736023539303,0,orig,0.6895153860327989,0.5711710908881356,0.5276577857673079
0.16,0.9329083181542198,0.6099290780141844,0.624692033944703,0.19466366027809096,0.4922374429223744,0.14543926019335857,0,orig,0.6986671580369757,0.5593291247681547,0.5355101821791741
0.17,0.9259259259259259,0.601063829787234,0.6130121361438088,0.18564449455092072,0.4785388127853881,0.1364018495166036,0,orig,0.7060377126712118,0.5526128868594622,0.5353380197293696
0.18,0.9198542805100182,0.5815602836879432,0.5985947622958299,0.17455843667794063,0.46053489889106325,0.12631357713324926,0,orig,0.7155580124071003,0.5406806183810451,0.5447532934453061
0.19,0.9119611414693382,0.5656028368794326,0.5839036408431426,0.16610296880871853,0.4429223744292237,0.1187473728457335,0,orig,0.7239113076592347,0.5309612329598856,0.553144535966301
0.2,0.8995142683667274,0.5478723404255319,0.5679350305684825,0.15764750093949642,0.425440313111546,0.11139134089953762,0,orig,0.7311590197162336,0.5259260447448186,0.5635190004740057
0.21,0.8922282938676381,0.5212765957446809,0.5542476503330596,0.14562194663660277,0.4090019569471624,0.10109289617486339,0,orig,0.739512314968368,0.5167736630795243,0.5798163004301825
0.22,0.8819064966605951,0.49645390070921985,0.5402865224929282,0.13416009019165728,0.3934768427919113,0.09121479613282892,0,orig,0.746760027025367,0.5115703461313162,0.594760895423609
0.23,0.8727990285367334,0.4574468085106383,0.525047905830824,0.11931604659902292,0.3756033920417482,0.07923497267759563,0,orig,0.7554818500092132,0.5028043635050148,0.6217881641669574
0.24,0.8570127504553734,0.4219858156028369,0.5099005383702893,0.10409620443442315,0.3607305936073059,0.0664144598570828,0,orig,0.7618082427369326,0.5037178431519325,0.644428644254246
0.25,0.8460837887067395,0.40602836879432624,0.49201569486266994,0.09601653513716647,0.33985649054142203,0.05926860025220681,0,orig,0.7709600147411093,0.4937727018346825,0.6532402314578806
0.26,0.8327261687917425,0.38120567375886527,0.4790583082398029,0.08868846298384066,0.3270711024135682,0.05401429171920975,0,orig,0.7749523985013206,0.49434493362182563,0.6728086179603445
0.27,0.8187613843351548,0.3528368794326241,0.46336344556985126,0.08023299511461857,0.31063274624918463,0.04791929382093316,0,orig,0.7806645783428536,0.49187136191402986,0.6950824143883091
0.28,0.7987249544626593,0.3404255319148936,0.44356236882927275,0.07403231867718903,0.29093281148075667,0.042454812946616224,0,orig,0.7870523923591917,0.49220785701809733,0.7020292810317226
0.29,0.777170613236187,0.32978723404255317,0.42102381604160966,0.06745584366779406,0.2679712981082844,0.03635981504833964,0,orig,0.794914317302377,0.49080068487209744,0.7065725810057865
