positivity_rate_differences,tpr_differences,fpr_differences,eqodds_differences,tpr_A,tpr_B,selection_A,selection_B,fpr_A,fpr_B,acc_A,acc_B,acc_overall,thresholds,trial
-0.15045316171189693,-0.009864364981504337,-0.21998134643663236,0.2298457114181367,0.9901356350184957,1.0,0.8342702074045357,0.9847233691164327,0.7627933276788239,0.9827746741154563,0.47392905601860824,0.12840627580511974,0.3635404300224245,0.0,0
-0.07961450162295647,-0.01479654747225645,-0.15375724780176991,0.16855379527402636,0.9852034525277436,1.0,0.7861988757511146,0.865813377374071,0.6949392140231835,0.8486964618249534,0.5188990114363249,0.24731626754748143,0.43213296398891965,0.01,0
-0.01822002516506871,-0.01124591609889558,-0.0955604203290672,0.10680633642796278,0.9778051787916153,0.9890510948905109,0.7468501647606125,0.7650701899256812,0.6409386485722364,0.7364990689013036,0.55359565807327,0.34558216350123866,0.4871388998812822,0.02,0
0.009176398616481451,-0.01437803198718357,-0.0722268816643844,0.08660491365156797,0.971023427866831,0.9854014598540146,0.7160302384182982,0.7068538398018167,0.5990952784845914,0.6713221601489758,0.5801511920914906,0.402972749793559,0.5235457063711911,0.03,0
0.033498336707723286,-0.015044056630095226,-0.05150184087452192,0.06654589750461715,0.966707768187423,0.9817518248175182,0.6912192285326614,0.6577208918249381,0.5648854961832062,0.6163873370577281,0.6022484977708858,0.4512799339388935,0.554016620498615,0.04,0
0.028656918097000994,-0.026141467234287674,-0.060854683845003255,0.08699615107929093,0.9556103575832305,0.9817518248175182,0.6640821864702462,0.6354252683732452,0.5303929884082556,0.5912476722532588,0.6224074433029657,0.47357555739058627,0.5748581981268962,0.05,0
0.030060828654565164,-0.03045712691369573,-0.06338815680365428,0.09384528371735001,0.9512946979038225,0.9817518248175182,0.6456677650707502,0.615606936416185,0.5055131467345207,0.568901303538175,0.6381081604962202,0.49339388934764655,0.5918744228993537,0.06,0
0.03202888044575558,-0.03728837967004783,-0.0636937846200501,0.10098216429009793,0.9408138101109741,0.9781021897810219,0.6249273114944757,0.5928984310487201,0.48006785411365566,0.5437616387337058,0.6522581895716224,0.5152766308835673,0.6084949215143121,0.07,0
0.03260702717177566,-0.04165354118102371,-0.06592755278200291,0.10758109396302662,0.9327990135635018,0.9744525547445255,0.6065128900949797,0.573905862923204,0.4568843652813118,0.5228119180633147,0.6656328745880985,0.5334434351775392,0.6234006067801081,0.08,0
0.030607042857927258,-0.04478565706931159,-0.07112046158487373,0.11590611865418532,0.9260172626387176,0.9708029197080292,0.589649156813336,0.5590421139554087,0.43539722929035907,0.5065176908752328,0.6782322155456484,0.5474814203137902,0.6364595699775755,0.09,0
