thresholds,tpr_A,tpr_B,selection_A,selection_B,fpr_A,fpr_B,trial,lambda,acc_overall,eqodds_A,eqodds_B
0.0,0.9944852941176471,1.0,0.9632192279679533,0.9893546240851631,0.9427020506634499,0.9808383233532935,0,orig,0.44055594440555945,0.9482167565458028,0.9808383233532935
0.01,0.9871323529411765,0.998003992015968,0.9348142753095412,0.9764914615214016,0.9004825090470446,0.9592814371257485,0,orig,0.45795420457954206,0.9133501561058681,0.9612774451097805
0.02,0.9806985294117647,0.9970059880239521,0.9147851420247632,0.9642936349523176,0.8715319662243667,0.93812375249501,0,orig,0.47125287471252875,0.890833436812602,0.9411177644710579
0.03,0.9770220588235294,0.9955089820359282,0.8962126729788784,0.9527611443779108,0.8431845597104946,0.918562874251497,0,orig,0.4844515548445156,0.8661625008869651,0.9230538922155688
0.04,0.9719669117647058,0.9925149700598802,0.874544792425346,0.936127744510978,0.8106151990349819,0.8910179640718563,0,orig,0.5004499550044995,0.8386482872702761,0.8985029940119761
0.05,0.9678308823529411,0.9880239520958084,0.8556081573197378,0.9214903526280772,0.7819662243667069,0.8682634730538922,0,orig,0.5138486151384861,0.8141353420137658,0.8802395209580838
0.06,0.9627757352941176,0.9870259481037924,0.8395848506919155,0.9106231980483478,0.758745476477684,0.849500998003992,0,orig,0.5249475052494751,0.7959697411835663,0.8624750499001996
0.07,0.9577205882352942,0.9835329341317365,0.8259286234522942,0.8973164781548015,0.7394451145958987,0.8283433133732535,0,orig,0.5348465153484652,0.7817245263606045,0.844810379241517
0.08,0.953125,0.9810379241516967,0.8077203204661325,0.8860057662452872,0.7123039806996381,0.8099800399201597,0,orig,0.5469453054694531,0.7591789806996381,0.828942115768463
0.09,0.9457720588235294,0.9760479041916168,0.7915149308084487,0.8738079396762032,0.6902895054282268,0.7920159680638723,0,orig,0.5561443855614439,0.7445174466046973,0.8159680638722555
0.1,0.9370404411764706,0.9710578842315369,0.774217042971595,0.8631625637613661,0.6673703256936068,0.7768463073852295,0,orig,0.5646435356464353,0.7303298845171362,0.8057884231536926
0.11,0.9319852941176471,0.968562874251497,0.7616533139111434,0.8525171878465292,0.6498793727382388,0.7596806387225549,0,orig,0.5731426857314269,0.7178940786205917,0.7911177644710579
0.12,0.9273897058823529,0.9620758483033932,0.7463583394027676,0.8400975826125526,0.6275633293124246,0.7425149700598802,0,orig,0.5825417458254175,0.7001736234300717,0.780439121756487
0.13,0.9209558823529411,0.9565868263473054,0.729060451565914,0.825016633399867,0.6031363088057901,0.7197604790419162,0,orig,0.5938406159384062,0.6821804264528489,0.7631736526946108
0.14,0.9145220588235294,0.9530938123752495,0.7144938091769847,0.8152583721445997,0.583232810615199,0.7049900199600798,0,orig,0.6020397960203979,0.6687107517916696,0.7518962075848303
