auc_roc_A,auc_roc_B,auc_roc_overall,trial,lambda
0.7462284268432383,0.7558180137646848,0.7537942131452161,0,orig
0.7458588350810055,0.7557515725969353,0.7514965843483304,0,full
0.7459232870504412,0.7557682831522042,0.7528856888424524,0,tpr
0.745904152872015,0.7557662778855719,0.752236278134159,0,fpr
0.7459177482093178,0.7557641389344976,0.7523926758463371,0,eo_1
0.7459177482093178,0.7557641389344976,0.7523926758463371,0,eo_2
0.7441579802345664,0.747367387564434,0.747146535744588,1,orig
0.7443723485231573,0.7474437066928695,0.7462213173464347,1,full
0.7442755682574277,0.7474042221437831,0.746870001601197,1,tpr
0.7443404110354666,0.747430324345696,0.746481440644308,1,fpr
0.7442891174946299,0.7474141595302981,0.7468045861475369,1,eo_1
0.7442755682574277,0.7474042221437831,0.746870001601197,1,eo_2
0.7442057628183688,0.7513941121368333,0.7512582705029778,2,orig
0.7441753575156842,0.7514226015855625,0.7490790540549842,2,full
0.7441728237404603,0.7514085537928712,0.7502486485221502,2,tpr
0.7441611683744311,0.7514153807575437,0.7496207464755578,2,fpr
0.744177384535863,0.7514120985629896,0.7499597344261709,2,eo_1
0.7442118438789058,0.7513951624390908,0.751232115087499,2,eo_2
0.7410120202145566,0.7328039425805615,0.7387554848568798,3,orig
0.740877653109265,0.7330170902988439,0.7353044561017822,3,full
0.7409186812330182,0.7329737824393151,0.7366197447744199,3,tpr
0.7408945772103133,0.7329895663278784,0.7362119823714655,3,fpr
0.7408945772103133,0.7329895663278784,0.7362119823714655,3,eo_1
0.7409499651773801,0.7329342574952273,0.7374562362900061,3,eo_2
0.744726254581192,0.7512798259752262,0.7515250791633301,4,orig
0.7450180176491062,0.7511718892441843,0.7490972104239885,4,full
0.744991400667472,0.7511758672563849,0.7502077294489907,4,tpr
0.7449944718576605,0.7511704306397109,0.7496645307111971,4,fpr
0.7449924243975349,0.7511783866641119,0.7497757449702801,4,eo_1
0.7449386785692349,0.7511901881003068,0.7509614118992299,4,eo_2
0.7646358472491254,0.7499024297558433,0.7560057913674221,5,orig
0.7645219044484114,0.7498227045958151,0.7537515732736996,5,full
0.7645498626356235,0.7498721316273946,0.7553749337003111,5,tpr
0.7645345647596018,0.7498233465053163,0.7541417738212991,5,fpr
0.7645372023244331,0.7498554419803679,0.7551850800613541,5,eo_1
0.7645445875059609,0.7498495364129584,0.7550850212875758,5,eo_2
0.7627764567450298,0.7469515605471648,0.7533243432256894,6,orig
0.7625210207633664,0.7469373092204471,0.7516083442876662,6,full
0.762557791778001,0.7469443004373275,0.7523194315834462,6,tpr
0.7625700487828795,0.7469476615992893,0.7524796994087899,6,fpr
0.762553379256245,0.7469451071161983,0.7522849150279879,6,eo_1
0.762598485034197,0.7469506194218156,0.752763001120256,6,eo_2
0.7609643677066577,0.7560841045724083,0.7585878998214807,7,orig
0.7613157535705417,0.755955903620846,0.7572096664044122,7,full
0.7612519544611772,0.7559865030249227,0.7581665051111083,7,tpr
0.761297104600112,0.7559754239303431,0.757660614656617,7,fpr
0.761243611500722,0.7559801721137343,0.7579977418355488,7,eo_1
0.7612018966984451,0.7559996924232314,0.7583846193783372,7,eo_2
0.775453637106334,0.7513088754560134,0.7610836740495904,8,orig
0.7751057251786115,0.7512460855485814,0.759332376419762,8,full
0.7752508970621216,0.7512869879065817,0.7602716927517323,8,tpr
0.7751532814852785,0.7512707090416919,0.7599416563336774,8,fpr
0.7752473929132093,0.7512875350953176,0.7602863897778305,8,eo_1
0.7748624371255566,0.7511512851001054,0.7566273005842832,8,eo_2
0.7802748417822182,0.74202846473079,0.756196136029303,9,orig
0.7797948124231389,0.7419648677982036,0.7531411070051647,9,full
0.7799541211808617,0.7419822718970389,0.7543169165701709,9,tpr
0.7799446572942643,0.7419829261864688,0.7542432762630619,9,fpr
0.7799446572942643,0.7419829261864688,0.7542432762630619,9,eo_1
0.7795855553750406,0.7419449773995345,0.7501219703826802,9,eo_2
