thresholds,tpr_A,tpr_B,selection_A,selection_B,fpr_A,fpr_B,trial,lambda,acc_overall,eqodds_A,eqodds_B
0.58,0.21198830409356725,0.2364217252396166,0.052956010086859066,0.07587064676616916,0.015251299826689775,0.02424491473186768,2,eo_2,0.8104189581041896,0.8032629957331225,0.787823189492251
0.59,0.20760233918128654,0.23003194888178913,0.05183524796861866,0.07291666666666667,0.01490467937608319,0.02239572632011506,2,eo_2,0.8101189881011899,0.8073023401947966,0.792363777438326
0.6,0.20029239766081872,0.22619808306709266,0.04959372373213786,0.07120646766169154,0.01386481802426343,0.021368399424696937,2,eo_2,0.8098190180981902,0.8135724203634447,0.7951703163576043
0.61,0.19736842105263158,0.2185303514376997,0.04875315214345755,0.06871890547263682,0.013518197573656845,0.02054653790836244,2,eo_2,0.8089191080891911,0.8161497765210252,0.8020161864706628
0.62,0.1871345029239766,0.20702875399361023,0.04623143737741665,0.0648320895522388,0.012824956672443674,0.01910828025477707,2,eo_2,0.8073192680731927,0.8256904537484671,0.8120795262611669
0.63,0.1827485380116959,0.19936102236421724,0.04539086578873634,0.06218905472636816,0.012824956672443674,0.01808095335935895,2,eo_2,0.8063193680631937,0.8300764186607478,0.8187199309951417
0.64,0.17251461988304093,0.19361022364217254,0.04258896049313533,0.06032338308457712,0.011785095320623917,0.017464557222108074,2,eo_2,0.8053194680531947,0.8392704754375829,0.8238543335799355
0.65,0.1652046783625731,0.18849840255591055,0.04118800784533483,0.05861318407960199,0.011785095320623917,0.0168481610848572,2,eo_2,0.8043195680431957,0.8465804169580508,0.8283497585289467
0.66,0.15497076023391812,0.18146964856230033,0.039226674138414123,0.05581467661691542,0.011785095320623917,0.01540990343127183,2,eo_2,0.8032196780321967,0.8568143350867058,0.8339402548689715
0.67,0.1476608187134503,0.17124600638977636,0.03726534043149342,0.05286069651741294,0.011091854419410746,0.014793507294020958,2,eo_2,0.8016198380161984,0.8634310357059605,0.8435475009042446
0.68,0.14619883040935672,0.16038338658146964,0.03670495937237321,0.05006218905472637,0.01074523396880416,0.014588041914937334,2,eo_2,0.8000199980002,0.8645464035594475,0.8542046553334677
0.6900000000000001,0.14473684210526316,0.15527156549520768,0.036424768842813114,0.047730099502487564,0.01074523396880416,0.013149784261351962,2,eo_2,0.7998200179982001,0.866008391863541,0.8578782187661442
0.7000000000000001,0.13742690058479531,0.1463258785942492,0.03446343513589241,0.044931592039800995,0.010051993067590987,0.012327922745017464,2,eo_2,0.7985201479852014,0.8726250924827956,0.8660020441507683
0.71,0.13304093567251463,0.1412140575079872,0.033062482488091904,0.043532338308457715,0.009358752166377816,0.01212245736593384,2,eo_2,0.7977202279772023,0.8763178164938632,0.8709083998579467
0.72,0.12426900584795321,0.13546325878594248,0.031101148781171196,0.04182213930348259,0.00901213171577123,0.011711526607766592,2,eo_2,0.7965203479652034,0.884743125867818,0.8762482678218242
0.73,0.11403508771929824,0.12523961661341854,0.02857943401513029,0.038090796019900494,0.008318890814558059,0.010067803575097596,2,eo_2,0.7952204779522047,0.8942838030952598,0.8848281869616791
0.74,0.10818713450292397,0.11437699680511182,0.027178481367329786,0.034203980099502485,0.007972270363951473,0.0084240805424286,2,eo_2,0.794020597940206,0.8997851358610275,0.8940470837373168
0.75,0.1023391812865497,0.10415335463258786,0.02605771924908938,0.03109452736318408,0.007972270363951473,0.007602219026094103,2,eo_2,0.7924207579242076,0.9056330890774017,0.9034488643935062
0.76,0.09649122807017543,0.09648562300319488,0.024376576071728776,0.029073383084577114,0.007279029462738302,0.007396753647010479,2,eo_2,0.7911208879112088,0.9107878013925629,0.9109111306438156
