auc_roc_A,auc_roc_B,auc_roc_overall,trial,lambda
0.8734585201793723,0.876129702002931,0.8685528242884852,0,orig
0.8758408071748879,0.8629702002931119,0.8682559474330048,0,full
0.8757286995515695,0.8629702002931119,0.8691960574753592,0,tpr
0.8758688340807175,0.8629702002931119,0.8676621937220441,0,fpr
0.8758127802690583,0.8629702002931119,0.8687210545065907,0,eo_1
0.8750560538116591,0.8629091353199805,0.8706705458575784,0,eo_2
0.8421674370826915,0.8544869652406417,0.8457867389585452,1,orig
0.8339239856189008,0.8516878342245989,0.8450081489729068,1,full
0.8337955829481254,0.8516878342245989,0.84502428555292,1,tpr
0.8338212634822805,0.8517713903743315,0.8448225783027545,1,fpr
0.8337955829481254,0.8516878342245989,0.84502428555292,1,eo_1
0.8337955829481254,0.8516878342245989,0.8450162172629134,1,eo_2
0.9095875239463601,0.7878977178077626,0.8491335771508185,2,orig
0.8987667624521073,0.7901465933699817,0.8460815047021943,2,full
0.8987966954022988,0.7901049475262368,0.846168582375479,2,tpr
0.8985572318007662,0.7901049475262368,0.8454719609892024,2,fpr
0.8986170977011494,0.7899800099950025,0.8455677464298154,2,eo_1
0.898856561302682,0.7900633016824922,0.8462208289794495,2,eo_2
0.8516094420600859,0.9421881072677807,0.8903817642698294,3,orig
0.8500536480686695,0.9464146910221531,0.8937396307670585,3,full
0.8499195278969957,0.9464632724446171,0.89320131314201,3,tpr
0.85,0.9464632724446171,0.8940485015355291,3,fpr
0.8499195278969957,0.9464632724446171,0.89320131314201,3,eo_1
0.8500536480686695,0.9464146910221531,0.8937396307670585,3,eo_2
0.8560811865729899,0.7959085933223864,0.8332889953001685,4,orig
0.848743169398907,0.7907772304324028,0.8275361354970293,4,full
0.848743169398907,0.7907772304324028,0.8275361354970293,4,tpr
0.8633567525370804,0.80103995621237,0.8396182495344506,4,fpr
0.848743169398907,0.7907772304324028,0.8275361354970293,4,eo_1
0.8489929742388759,0.7890667761357416,0.824909107032012,4,eo_2
0.8728684732319894,0.8322336659156743,0.8549159925326696,5,orig
0.8685723727693324,0.831509494689411,0.8517423771001867,5,full
0.8685723727693324,0.8314022100632978,0.851846090022817,5,tpr
0.8687706543291474,0.8312412831241283,0.8518668326073429,5,fpr
0.8685723727693324,0.8314022100632978,0.851846090022817,5,eo_1
0.868638466622604,0.8312949254371848,0.851897946484132,5,eo_2
0.8306491304823361,0.7908273298765658,0.8136929641239986,6,orig
0.8361041233730722,0.8037902078649106,0.8223092998955069,6,full
0.8360220934047906,0.8038819804524389,0.8226053639846743,6,tpr
0.8362134966641146,0.8037902078649106,0.821037965865552,6,fpr
0.836049436727551,0.8038360941586749,0.8225618251480321,6,eo_1
0.8356392868861424,0.8064974991969899,0.8167798676419366,6,eo_2
0.8012259448179921,0.8349928876244667,0.818103015075377,7,orig
0.8094713656387665,0.8495732574679944,0.8285092127303183,7,full
0.8094713656387665,0.8495732574679944,0.8284757118927973,7,tpr
0.8094134013447717,0.8496127706654022,0.8285259631490787,7,fpr
0.8094713656387665,0.8495732574679944,0.8284757118927973,7,eo_1
0.8103698121956875,0.8514303777461673,0.8288023450586265,7,eo_2
0.852854523043622,0.8871110325318246,0.8639681113855828,8,orig
0.8466163605206988,0.8915605846298915,0.8676581671192046,8,full
0.846646423954544,0.8916784535596416,0.8678419043341568,8,tpr
0.846646423954544,0.8922088637435173,0.8679848110568972,8,fpr
0.846646423954544,0.8917373880245167,0.8678725272033154,8,eo_1
0.8467666776899258,0.8931518151815181,0.8685870608170181,8,eo_2
0.8069949773367635,0.872920704134367,0.8387800417972833,9,orig
0.8054943035648658,0.8587290051679587,0.8338209683037269,9,full
0.805463677569521,0.8586482558139535,0.8341779867641935,9,tpr
0.8055555555555556,0.8586886304909561,0.8335074886799024,9,fpr
0.8054943035648658,0.8587290051679587,0.8338470916057124,9,eo_1
0.805463677569521,0.8586482558139535,0.8341170323928945,9,eo_2
