auc_roc_A,auc_roc_B,auc_roc_overall,trial,lambda
0.8408071748878925,0.7990962383976551,0.8226754542215889,0,orig
0.8366311659192827,0.8126526624328285,0.8274551715948224,0,full
0.8355381165919283,0.8174767953102101,0.8274452756996398,0,tpr
0.8366872197309416,0.8122862725940401,0.8270197522067846,0,fpr
0.8364349775784753,0.8136297020029312,0.8275739223370147,0,eo_1
0.838677130044843,0.8042867611138251,0.8243676522978268,0,eo_2
0.7958654340010272,0.7585227272727273,0.781357409110713,1,orig
0.7833333333333333,0.7463235294117646,0.7640186538864954,1,full
0.7719054956343091,0.7432737299465241,0.7633893272659792,1,tpr
0.7816640986132511,0.7441928475935828,0.7623162446950994,1,fpr
0.7772727272727272,0.7408923796791443,0.7616546449145568,1,eo_1
0.7733179250128402,0.7401403743315508,0.7623485178551258,1,eo_2
0.8480304118773947,0.833583208395802,0.8326976663183561,2,orig
0.8492277298850573,0.8472430451440947,0.8459160571229537,2,full
0.8485093390804597,0.8375395635515576,0.8367293625914315,2,tpr
0.8491678639846743,0.8473263368315842,0.8459770114942529,2,fpr
0.8486889367816092,0.8409961685823755,0.8413531870428423,2,eo_1
0.849257662835249,0.8472846909878393,0.8458986415882968,2,eo_2
0.7995976394849784,0.8907403808783522,0.8419199406968125,3,orig
0.8049356223175965,0.880926933540614,0.839581347735536,3,full
0.8049356223175965,0.880926933540614,0.839581347735536,3,tpr
0.8041845493562233,0.8815099106101827,0.839925518020403,3,fpr
0.8049356223175965,0.880926933540614,0.839581347735536,3,eo_1
0.8049087982832618,0.880926933540614,0.8395548730982386,3,eo_2
0.7911319281811086,0.8271072796934866,0.8066085838432208,4,orig
0.7914441842310695,0.8167077175697866,0.7979072448346191,4,full
0.7908508977361437,0.81356048166393,0.7963997517070144,4,tpr
0.7907884465261514,0.8198549534756431,0.801132836747362,4,fpr
0.7908508977361437,0.81356048166393,0.7963997517070144,4,eo_1
0.7913817330210774,0.8167077175697866,0.7978629068014543,4,eo_2
0.8174818241903503,0.73527518506598,0.7765608794855839,5,orig
0.8185723727693325,0.7352215427529235,0.7828977390582866,5,full
0.818473231989425,0.7346851196223582,0.7832296204107031,5,tpr
0.8185723727693325,0.7352215427529235,0.7828977390582866,5,fpr
0.818473231989425,0.7346851196223582,0.7832296204107031,5,eo_1
0.8185393258426966,0.7351679004398669,0.7829081103505496,5,eo_2
0.8233621349666412,0.724682237415684,0.7770463253221874,6,orig
0.8140107185825222,0.7199559491579864,0.7717694183211425,6,full
0.7907962375587881,0.7241316018905153,0.7623040752351097,6,tpr
0.8168544241496227,0.7195429725141099,0.7725095785440613,6,fpr
0.7967844252433556,0.7231221034277061,0.7644810170672239,6,eo_1
0.8014327901126546,0.7223879227274813,0.766788575409265,6,eo_2
0.8003709714815673,0.843804330646436,0.8240284757118927,7,orig
0.7994725249246465,0.8445155681997787,0.8225544388609715,7,full
0.7909517737073962,0.8427769875138297,0.8108291457286432,7,tpr
0.8000521678645954,0.8447526473842264,0.8244807370184254,7,fpr
0.7975886853698122,0.8435672514619883,0.8198492462311557,7,eo_1
0.798487131926733,0.8438438438438439,0.8209715242881073,7,eo_2
0.7810480113038512,0.7909005186232909,0.7844456239919972,8,orig
0.772900820731744,0.7866572371522866,0.7758303901353532,8,full
0.7634909659381294,0.7887788778877888,0.7701039136026785,8,tpr
0.7723897423563719,0.7864804337576615,0.7754118775901843,8,fpr
0.7629197606950667,0.7891324846770391,0.7698793458955148,8,eo_1
0.7805369329284793,0.7903111739745402,0.7841189800543045,8,eo_2
0.7745620482665687,0.7709948320413437,0.775400557297109,9,orig
0.7697843929927722,0.775032299741602,0.7662922326715431,9,full
0.7775021438196741,0.7752745478036176,0.7785788923719957,9,tpr
0.7685593531789783,0.7741036821705427,0.7642023685127134,9,fpr
0.7726019845644984,0.7759205426356588,0.7714820619993034,9,eo_1
0.77835967168933,0.7747900516795866,0.7790752351097179,9,eo_2
