positivity_rate_differences,tpr_differences,fpr_differences,eqodds_differences,tpr_A,tpr_B,selection_A,selection_B,fpr_A,fpr_B,acc_A,acc_B,acc_overall,thresholds,trial
-0.2985057091274328,-0.008129249380357861,-0.41561256007636427,0.42374180945672213,0.9906542056074766,0.9987834549878345,0.6732373009855952,0.971743010113028,0.5473795659078877,0.962992125984252,0.6053828658074298,0.2721594289113623,0.4186666666666667,0.0,0
-0.016936153477365323,-0.0008299793073651696,-0.049648399561489476,0.050478378868854645,0.9906542056074766,0.9914841849148418,0.6133434420015162,0.6302795954788816,0.4637374272101641,0.5133858267716536,0.6652767247915087,0.6100535395597858,0.6343333333333333,0.01,0
0.020222447828132206,-0.008840660215242324,8.711854374476857e-05,0.008927778758987093,0.9826435246995995,0.9914841849148418,0.5773313115996968,0.5571088637715645,0.4166225516146109,0.41653543307086616,0.6967399545109931,0.683224271267103,0.6891666666666667,0.02,0
0.03195212604504971,-0.011629455657015564,0.015038994927116411,0.026668450584131975,0.9786381842456608,0.9902676399026764,0.5530705079605762,0.5211183819155265,0.38433033350979356,0.36929133858267715,0.7187263078089462,0.7186198691255206,0.7186666666666667,0.03,0
0.037382979462295296,-0.01964013656489272,0.02371833616086505,0.04335847272575777,0.9706275033377837,0.9902676399026764,0.5299469294920395,0.4925639500297442,0.355214399152991,0.331496062992126,0.7373009855951478,0.7471743010113028,0.7428333333333333,0.04,0
0.028944782226904664,-0.02910449942989679,0.01484349924761258,0.04394799867750937,0.9599465954606141,0.9890510948905109,0.5087187263078089,0.47977394408090424,0.3298041291688724,0.31496062992125984,0.7524639878695982,0.7593694229625223,0.7563333333333333,0.05,0
0.01569497018589333,-0.038450293822420156,-0.00045289137693149684,0.03890318519935165,0.9506008010680908,0.9890510948905109,0.4886277482941622,0.4729327781082689,0.3054526204340921,0.3059055118110236,0.7672479150871873,0.7662105889351577,0.7666666666666667,0.06,0
0.013806134566458572,-0.04379074776100489,-0.0020787568308858195,0.04586950459189071,0.945260347129506,0.9890510948905109,0.4715693707354056,0.45776323616894704,0.2837480148226575,0.2858267716535433,0.7812736921910538,0.7813801308744794,0.7813333333333333,0.07,0
0.00884343095173773,-0.051801428668882044,-0.006244815612976962,0.058046244281859005,0.9372496662216289,0.9890510948905109,0.4609552691432904,0.45211183819155265,0.27210164107993645,0.2783464566929134,0.7873388931008339,0.7870315288518739,0.7871666666666667,0.08,0
0.003933270161674052,-0.05714188260746689,-0.011482974368807408,0.0686248569762743,0.931909212283044,0.9890510948905109,0.44920394238059136,0.4452706722189173,0.25780836421386977,0.2692913385826772,0.796057619408643,0.7938726948245092,0.7948333333333333,0.09,0
0.002020981950975942,-0.06782279048463635,-0.010828960038015395,0.07865175052265175,0.9212283044058746,0.9890510948905109,0.4347990902198635,0.4327781082688876,0.24192694547379565,0.25275590551181104,0.8043972706595905,0.806365258774539,0.8055,0.1,0
0.0009541145541820395,-0.07716858487715972,-0.009198509397548155,0.08636709427470787,0.9118825100133512,0.9890510948905109,0.4257012888551933,0.4247471743010113,0.23292747485442034,0.2421259842519685,0.8081880212282032,0.8143961927424153,0.8116666666666666,0.11,0
-0.002684645182589651,-0.08529783425751769,-0.011531744079898959,0.09682957833741665,0.9025367156208278,0.9878345498783455,0.4143290371493556,0.41701368233194525,0.22075172048703018,0.23228346456692914,0.8142532221379833,0.8215348007138608,0.8183333333333334,0.12,0
-0.00442802963505512,-0.08808662969929082,-0.01333559813758059,0.10142222783687141,0.8985313751668892,0.98661800486618,0.4048521607278241,0.4092801903628792,0.20910534674430917,0.22244094488188976,0.8214556482183473,0.8286734086853064,0.8255,0.13,0
-0.0064397658529369295,-0.09111256208602547,-0.015112774746460028,0.1062253368324855,0.8918558077436582,0.9829683698296837,0.3968915845337377,0.4033313503866746,0.20063525674960297,0.215748031496063,0.8256254738438211,0.8328375966686496,0.8296666666666667,0.14,0
-0.007856618073198207,-0.09947894841134486,-0.013985027281859769,0.11346397569320463,0.8798397863818425,0.9793187347931873,0.3889310083396513,0.3967876264128495,0.1942826892535733,0.20826771653543308,0.8267626990144048,0.8375966686496134,0.8328333333333333,0.15,0
-0.005809251957051065,-0.10505653929489112,-0.009300634006244202,0.11435717330113532,0.8718291054739653,0.9768856447688564,0.3832448824867324,0.38905413444378345,0.18951826363155108,0.19881889763779528,0.8278999241849886,0.8441403926234384,0.837,0.16,0
-0.005004196660801985,-0.11051556170595667,-0.006313384993101384,0.11682894669905805,0.8651535380507344,0.975669099756691,0.3786959818043973,0.38370017846519927,0.18581259925886712,0.1921259842519685,0.8286580742987112,0.8488994646044021,0.84,0.17,0
-0.0012772642011077973,-0.1120878121355644,-0.0008282514182815504,0.11291606355384595,0.8611481975967957,0.9732360097323601,0.3752843062926459,0.3765615704937537,0.1826363155108523,0.18346456692913385,0.8297952994692949,0.8548483045806068,0.8438333333333333,0.18,0
-4.0591023340308396e-05,-0.11122697254084124,0.00043517588358629733,0.11166214842442754,0.8571428571428571,0.9683698296836983,0.36997725549658833,0.37001784651992864,0.1768131286394918,0.1763779527559055,0.8328278999241849,0.8590124925639501,0.8475,0.19,0
-0.0007518359545362618,-0.12080990387832602,0.0030287241093275297,0.12383862798765355,0.8451268357810414,0.9659367396593674,0.3639120545868082,0.36466389054134446,0.17310746426680784,0.1700787401574803,0.8320697498104624,0.8631766805472932,0.8495,0.2,0
-0.006443599449585724,-0.12650606323435298,-0.002698799097968746,0.12920486233232173,0.835781041388518,0.962287104622871,0.35405610310841545,0.3604997025580012,0.16304923239809424,0.165748031496063,0.8366186504927976,0.8655562165377751,0.8528333333333333,0.21,0
-0.007183934614175547,-0.12709890559675685,-0.003552894294777481,0.13065179989153433,0.829105473965287,0.9562043795620438,0.3464746019711903,0.35365853658536583,0.15510852302805717,0.15866141732283465,0.8404094010614102,0.8694229625223081,0.8566666666666667,0.22,0
-0.009137490365269563,-0.12867115602636436,-0.0056970942422562565,0.13436825026862062,0.8251001335113485,0.9537712895377128,0.34154662623199394,0.3506841165972635,0.1498147167813658,0.15551181102362205,0.8430629264594389,0.8712076145151696,0.8588333333333333,0.23,0
-0.007655918013349028,-0.13413017843742991,-0.0017867638170427358,0.13591694225447265,0.8184245660881175,0.9525547445255474,0.3373768006065201,0.3450327186198691,0.14663843303335097,0.1484251968503937,0.8434420015163002,0.8762641284949435,0.8618333333333333,0.24,0
