thresholds,positivity_rate_differences,tpr_differences,fpr_differences,eqodds_differences,tpr_A,tpr_B,selection_A,selection_B,fpr_A,fpr_B,acc_A,acc_B,acc_overall,trial
0.12,0.019059200291274947,-0.002121746600974972,-0.03988075881330144,0.042002505414276414,0.9709724238026125,0.9730941704035875,0.613174301978856,0.5941151016875811,0.39982691475551707,0.4397076735688185,0.7386825698021144,0.6797922977066205,0.716,0
0.13,0.016489900213236486,-0.007158182934475343,-0.042412736628453296,0.04957091956292864,0.9644412191582002,0.9715994020926756,0.6015180265654649,0.5850281263522285,0.38511466897446994,0.42752740560292324,0.7454594741122256,0.6880138468195587,0.7233333333333334,0
0.14,0.021823919193729613,-0.006302325026413369,-0.03625830179341405,0.04256062681982742,0.9608127721335269,0.9671150971599403,0.5925725128761182,0.5707485936823886,0.37299870186066636,0.4092570036540804,0.7516942260775278,0.6996971008221549,0.7316666666666667,0
0.15,0.02363899175616424,-0.0068544564271783015,-0.03419066045935054,0.04104511688652884,0.9542815674891146,0.9611360239162929,0.5822716183247493,0.558632626568585,0.36045002163565554,0.3946406820950061,0.7571157495256167,0.7083513630463003,0.7383333333333333,0
0.16,0.026433973597814298,-0.00971382454587466,-0.029703040745130915,0.039416865291005576,0.9499274310595065,0.9596412556053812,0.5746814854974248,0.5482475118996105,0.3509303331890956,0.3806333739342265,0.7614529682840878,0.7178710514928602,0.7446666666666667,0
0.17,0.02847296845065128,-0.010352734948724351,-0.027218761512883105,0.037571496461607456,0.9462989840348331,0.9566517189835575,0.5676335050149092,0.5391605365642579,0.341843357853743,0.3690621193666261,0.765790187042559,0.7252271743833838,0.7501666666666666,0
0.18,0.02482440750619419,-0.010222566445597159,-0.03358112000489105,0.04380368645048821,0.941944847605225,0.9521674140508222,0.5570615342911358,0.5322371267849416,0.3275638251839031,0.36114494518879414,0.773109243697479,0.7295543054954565,0.7563333333333333,0
0.19,0.018955039477300373,-0.008554240130515645,-0.04367767142369994,0.05223191155421558,0.9361393323657474,0.9446935724962631,0.5451341827053402,0.5261791432280398,0.3119861531804414,0.3556638246041413,0.7806993765248035,0.7312851579402856,0.7616666666666667,0
0.2,0.023538115292179973,-0.010644529343234899,-0.03659377304223671,0.04723830238547161,0.9310595065312046,0.9417040358744395,0.538899430740038,0.515361315447858,0.30506274340112505,0.34165651644336176,0.7831390620764435,0.7403721332756382,0.7666666666666667,0
0.21,0.02708908412264277,-0.006799134813349261,-0.03401330605993369,0.04081244087328295,0.9274310595065312,0.9342301943198804,0.5307671455679046,0.5036780614452618,0.2942449156209433,0.328258221680877,0.7885605855245323,0.7477282561661618,0.7728333333333334,0
