trial,thresholds,positivity_rate_differences_scores_fpr,tpr_differences_scores_fpr,fpr_differences_scores_fpr,eqodds_differences_scores_fpr,tpr_A_scores_fpr,tpr_B_scores_fpr,selection_A_scores_fpr,selection_B_scores_fpr,fpr_A_scores_fpr,fpr_B_scores_fpr,acc_A_scores_fpr,acc_B_scores_fpr,acc_overall_scores_fpr,positivity_rate_differences_scores_tpr,tpr_differences_scores_tpr,fpr_differences_scores_tpr,eqodds_differences_scores_tpr,tpr_A_scores_tpr,tpr_B_scores_tpr,selection_A_scores_tpr,selection_B_scores_tpr,fpr_A_scores_tpr,fpr_B_scores_tpr,acc_A_scores_tpr,acc_B_scores_tpr,acc_overall_scores_tpr,positivity_rate_differences_scores_eo,tpr_differences_scores_eo,fpr_differences_scores_eo,eqodds_differences_scores_eo,tpr_A_scores_eo,tpr_B_scores_eo,selection_A_scores_eo,selection_B_scores_eo,fpr_A_scores_eo,fpr_B_scores_eo,acc_A_scores_eo,acc_B_scores_eo,acc_overall_scores_eo
5,0.34,0.18549286077692362,0.25322740814299904,0.049959967333344,0.30318737547634306,1.0,0.746772591857001,0.4572545188080117,0.2717616580310881,0.15406091370558375,0.10410094637223975,0.901156163491288,0.8569948186528498,0.8841115888411158,0.20759327648279252,0.0,0.193287055570679,0.193287055570679,1.0,1.0,0.5741735873636216,0.36658031088082904,0.3362944162436548,0.14300736067297581,0.7842370949356783,0.894300518134715,0.8267173282671733,0.1251301664764055,0.09533267130089373,0.024022357799519972,0.1193550291004137,1.0,0.9046673286991063,0.4572545188080117,0.3321243523316062,0.15406091370558375,0.13003855590606378,0.901156163491288,0.8790155440414508,0.8926107389261074
5,0.35000000000000003,0.1837683184372767,0.25322740814299904,0.04615312761880362,0.2993805357618027,1.0,0.746772591857001,0.45008956196059274,0.26632124352331604,0.14289340101522843,0.09674027339642481,0.908321120338707,0.8624352331606218,0.8906109389061094,0.20921437750007804,0.0,0.19437514345038887,0.19437514345038887,1.0,1.0,0.5687998697280573,0.35958549222797925,0.32791878172588834,0.13354363827549948,0.7896108125712424,0.9012953367875648,0.8327167283271673,0.12418282620929738,0.09533267130089373,0.02126704279581028,0.11659971409670401,1.0,0.9046673286991063,0.45008956196059274,0.32590673575129536,0.14289340101522843,0.12162635821941815,0.908321120338707,0.8852331606217616,0.8994100589941005
5,0.36,0.1816588663809796,0.25322740814299904,0.04195948338288488,0.29518689152588395,1.0,0.746772591857001,0.44357596482657546,0.26191709844559585,0.13274111675126904,0.09078163336838416,0.9148347174727243,0.866839378238342,0.8963103689631037,0.210546796229876,0.0,0.19517312793906494,0.19517312793906494,1.0,1.0,0.5639146718775444,0.3533678756476684,0.3203045685279188,0.12513144058885384,0.7944960104217554,0.9075129533678756,0.8381161883811619,0.12362777829807803,0.09533267130089373,0.01917644798155295,0.11450911928244668,1.0,0.9046673286991063,0.44357596482657546,0.31994818652849744,0.13274111675126904,0.11356466876971609,0.9148347174727243,0.8911917098445595,0.9057094290570943
5,0.37,0.18214747053905078,0.25322740814299904,0.04154883718447587,0.29477624532747493,1.0,0.746772591857001,0.4383650871193617,0.2562176165803109,0.12461928934010152,0.08307045215562565,0.9200455951799381,0.8725388601036269,0.9017098290170983,0.21340400417477695,0.0,0.1981345666953123,0.1981345666953123,1.0,1.0,0.5595179938120827,0.3461139896373057,0.3134517766497462,0.11531720995443392,0.7988926884872171,0.9147668393782383,0.8436156384361564,0.12411638245614925,0.09533267130089373,0.018765801783143937,0.11409847308403767,1.0,0.9046673286991063,0.4383650871193617,0.3142487046632124,0.12461928934010152,0.10585348755695759,0.9200455951799381,0.8968911917098445,0.9111088891110889
5,0.38,0.17805432441257396,0.25322740814299904,0.03436991251527913,0.28759732065827814,1.0,0.746772591857001,0.43038593063019054,0.2523316062176166,0.11218274111675126,0.07781282860147214,0.9280247516691092,0.8764248704663212,0.9081091890810918,0.21164984690515543,0.0,0.19438813182668166,0.19438813182668166,1.0,1.0,0.552841556749715,0.3411917098445596,0.3030456852791878,0.10865755345250613,0.8055691255495847,0.9196891191709845,0.8496150384961504,0.12054137104469831,0.09533267130089373,0.012287893587834331,0.10762056488872807,1.0,0.9046673286991063,0.43038593063019054,0.30984455958549223,0.11218274111675126,0.09989484752891693,0.9280247516691092,0.9012953367875648,0.9177082291770823
5,0.39,0.17841708621150798,0.25322740814299904,0.03392297003243536,0.28715037817543443,1.0,0.746772591857001,0.42582641263637844,0.24740932642487046,0.1050761421319797,0.07115317209954435,0.9325842696629213,0.8813471502590674,0.9128087191280871,1.7254282563605727e-05,-0.2126306224443435,-0.01807225807369925,0.23070288051804275,0.7873693775556565,1.0,0.3344732128317864,0.3344559585492228,0.08147208121827411,0.09954433929197336,0.8715192965315095,0.9264248704663213,0.8927107289271073,0.1221994696311971,0.09533267130089373,0.013593492289708409,0.10892616359060214,1.0,0.9046673286991063,0.42582641263637844,0.30362694300518134,0.1050761421319797,0.0914826498422713,0.9325842696629213,0.9075129533678756,0.9229077092290771
5,0.4,0.17780280844033938,0.25322740814299904,0.03195318490999767,0.2851805930529967,1.0,0.746772591857001,0.42028985507246375,0.24248704663212436,0.09644670050761421,0.06449351559761654,0.938120827226836,0.8862694300518135,0.918108189181082,0.0015125129407119187,-0.2126306224443435,-0.01702046647842416,0.22965108892276764,0.7873693775556565,1.0,0.32975085490962386,0.32823834196891194,0.07411167512690356,0.09113214160532772,0.8762416544536721,0.9326424870466321,0.898010198980102,0.1228805286475933,0.09533267130089373,0.013376248351988557,0.10870891965288229,1.0,0.9046673286991063,0.42028985507246375,0.29740932642487045,0.09644670050761421,0.08307045215562565,0.938120827226836,0.9137305699481866,0.9287071292870713
5,0.41000000000000003,0.17887615981262436,0.25322740814299904,0.032400661161730196,0.2856280693047292,1.0,0.746772591857001,0.4154046572219508,0.23652849740932644,0.08883248730964467,0.05643182614791448,0.943006025077349,0.8922279792746114,0.9234076592340766,0.006997392029955807,-0.2126306224443435,-0.010336434530576949,0.22296705697492045,0.7873693775556565,1.0,0.32616837648591435,0.31917098445595854,0.06852791878172589,0.07886435331230283,0.8798241328773815,0.9417098445595855,0.9037096290370963,0.12628548623749486,0.09533267130089373,0.01697829873621319,0.11231097003710692,1.0,0.9046673286991063,0.4154046572219508,0.28911917098445594,0.08883248730964467,0.07185418857343148,0.943006025077349,0.922020725388601,0.934906509349065
5,0.42,0.17913531154315726,0.25322740814299904,0.0315791018804678,0.28480651002346685,1.0,0.746772591857001,0.40970525972968574,0.23056994818652848,0.0799492385786802,0.048370136698212406,0.9487054225696141,0.8981865284974093,0.9292070792920708,0.011216549261609532,-0.2126306224443435,-0.0054653486133573945,0.2180959710577009,0.7873693775556565,1.0,0.32209737827715357,0.31088082901554404,0.06218274111675127,0.06764808973010866,0.8838951310861424,0.95,0.9094090590940906,0.12835810947061838,0.09533267130089373,0.018610297113555774,0.11394296841444951,1.0,0.9046673286991063,0.40970525972968574,0.28134715025906737,0.0799492385786802,0.06133894146512443,0.9487054225696141,0.9297927461139897,0.9414058594140586
5,0.43,0.1796831455611776,0.25322740814299904,0.03104764599023914,0.28427505413323817,1.0,0.746772591857001,0.4035173424523693,0.22383419689119172,0.07030456852791878,0.03925692253767964,0.9548933398469305,0.9049222797927461,0.9356064393560644,0.015857613779126645,-0.2126306224443435,1.0052647404723558e-05,0.21264067509174822,0.7873693775556565,1.0,0.3181892199967432,0.30233160621761657,0.05609137055837563,0.05608131791097091,0.8878032893665527,0.9585492227979274,0.9151084891510849,0.13020128027620348,0.09533267130089373,0.01983138240804496,0.1151640537089387,1.0,0.9046673286991063,0.4035173424523693,0.27331606217616583,0.07030456852791878,0.050473186119873815,0.9548933398469305,0.9378238341968912,0.9483051694830517
5,0.44,0.17656703900480336,0.25322740814299904,0.025391563960636326,0.2786189721036354,1.0,0.746772591857001,0.39651522553330076,0.2199481865284974,0.05939086294416244,0.03399929898352611,0.961895456765999,0.9088082901554404,0.9414058594140586,0.016442445366360303,-0.2126306224443435,-0.00030389242065970157,0.2129345148650032,0.7873693775556565,1.0,0.31281550236117894,0.29637305699481864,0.047715736040609136,0.04801962846126884,0.8931770070021169,0.9645077720207254,0.9207079292070793,0.12915771257993292,0.09533267130089373,0.016979366273990687,0.11231203757488442,1.0,0.9046673286991063,0.39651522553330076,0.26735751295336785,0.05939086294416244,0.04241149667017175,0.961895456765999,0.9437823834196891,0.954904509549045
5,0.45,0.1749461067335576,0.25322740814299904,0.02195934104451455,0.27518674918751357,1.0,0.746772591857001,0.3904901481843348,0.2155440414507772,0.05,0.028040658955485454,0.967920534114965,0.9132124352331606,0.9468053194680532,0.01690143459445681,-0.2126306224443435,-0.0006541337731588992,0.2132847562175024,0.7873693775556565,1.0,0.3080931444390164,0.2911917098445596,0.04035532994923858,0.04100946372239748,0.8978993649242795,0.9696891191709844,0.9256074392560744,0.12727771295117418,0.09533267130089373,0.013196635120925344,0.10852930642181907,1.0,0.9046673286991063,0.3904901481843348,0.2632124352331606,0.05,0.03680336487907466,0.967920534114965,0.9479274611398963,0.9602039796020398
5,0.46,0.17131186546215746,0.25322740814299904,0.015602242541024592,0.26882965068402365,1.0,0.746772591857001,0.38348803126526626,0.2121761658031088,0.03908629441624366,0.023484051875219066,0.9749226510340335,0.916580310880829,0.9524047595240476,0.015798637038236973,-0.2126306224443435,-0.003385340215393537,0.21601596265973705,0.7873693775556565,1.0,0.30206806709005046,0.2862694300518135,0.030964467005076143,0.03434980722046968,0.9039244422732454,0.9746113989637306,0.9312068793120688,0.12467974110982583,0.09533267130089373,0.008241569565209658,0.1035742408661034,1.0,0.9046673286991063,0.38348803126526626,0.25880829015544043,0.03908629441624366,0.030844724851034,0.9749226510340335,0.9523316062176166,0.9662033796620338
5,0.47000000000000003,0.169468863402612,0.25322740814299904,0.012037022210123462,0.2652644303531225,1.0,0.746772591857001,0.3782771535580524,0.20880829015544042,0.030964467005076143,0.01892744479495268,0.9801335287412474,0.9199481865284974,0.956904309569043,0.017005213408897824,-0.2126306224443435,-0.0026236520111522117,0.21525427445549572,0.7873693775556565,1.0,0.29783422895293926,0.28082901554404144,0.024365482233502538,0.02698913424465475,0.9081582804103566,0.9800518134715026,0.9359064093590641,0.1243911431953581,0.09533267130089373,0.0067793986559699405,0.10211206995686367,1.0,0.9046673286991063,0.3782771535580524,0.2538860103626943,0.030964467005076143,0.024185068349106203,0.9801335287412474,0.9572538860103627,0.9713028697130287
5,0.48,0.16869174570309306,0.25322740814299904,0.009813429981086788,0.26304083812408585,1.0,0.746772591857001,0.37257775606578736,0.2038860103626943,0.022081218274111674,0.012267788293024886,0.9858329262335125,0.9248704663212435,0.9623037696230377,0.019211061640397153,-0.2126306224443435,-0.0006774416813008291,0.21330806412564432,0.7873693775556565,1.0,0.2927861911740759,0.27357512953367874,0.01649746192893401,0.01717490361023484,0.91320631818922,0.9873056994818653,0.9418058194180582,0.1256865643559428,0.09533267130089373,0.00735987232248181,0.10269254362337554,1.0,0.9046673286991063,0.37257775606578736,0.24689119170984455,0.022081218274111674,0.014721345951629864,0.9858329262335125,0.9642487046632124,0.9775022497750225
