trial,thresholds,positivity_rate_differences_scores_pr,tpr_differences_scores_pr,fpr_differences_scores_pr,eqodds_differences_scores_pr,tpr_A_scores_pr,tpr_B_scores_pr,selection_A_scores_pr,selection_B_scores_pr,fpr_A_scores_pr,fpr_B_scores_pr,acc_A_scores_pr,acc_B_scores_pr,acc_overall_scores_pr,positivity_rate_differences_scores_tpr,tpr_differences_scores_tpr,fpr_differences_scores_tpr,eqodds_differences_scores_tpr,tpr_A_scores_tpr,tpr_B_scores_tpr,selection_A_scores_tpr,selection_B_scores_tpr,fpr_A_scores_tpr,fpr_B_scores_tpr,acc_A_scores_tpr,acc_B_scores_tpr,acc_overall_scores_tpr,positivity_rate_differences_scores_eo,tpr_differences_scores_eo,fpr_differences_scores_eo,eqodds_differences_scores_eo,tpr_A_scores_eo,tpr_B_scores_eo,selection_A_scores_eo,selection_B_scores_eo,fpr_A_scores_eo,fpr_B_scores_eo,acc_A_scores_eo,acc_B_scores_eo,acc_overall_scores_eo,positivity_rate_differences_scores_acc,tpr_differences_scores_acc,fpr_differences_scores_acc,eqodds_differences_scores_acc,tpr_A_scores_acc,tpr_B_scores_acc,selection_A_scores_acc,selection_B_scores_acc,fpr_A_scores_acc,fpr_B_scores_acc,acc_A_scores_acc,acc_B_scores_acc,acc_overall_scores_acc
7,0.58,0.11072944108008374,0.10254634274533209,0.030669233624921757,0.13321557637025383,0.44478340451494813,0.34223706176961605,0.1820526994656348,0.07132325838555105,0.06837381203801478,0.03770457841309302,0.7845955408144463,0.8938444526354589,0.821007371007371,0.11072944108008374,0.10254634274533209,0.030669233624921757,0.13321557637025383,0.44478340451494813,0.34223706176961605,0.1820526994656348,0.07132325838555105,0.06837381203801478,0.03770457841309302,0.7845955408144463,0.8938444526354589,0.821007371007371,0.11072944108008374,0.10254634274533209,0.030669233624921757,0.13321557637025383,0.44478340451494813,0.34223706176961605,0.1820526994656348,0.07132325838555105,0.06837381203801478,0.03770457841309302,0.7845955408144463,0.8938444526354589,0.821007371007371,0.08004733401157108,0.032066867598122106,0.012088620000704417,0.04415548759882652,0.40268456375838924,0.37061769616026713,0.16316565321540447,0.08311831920383339,0.059530095036958816,0.0474414750362544,0.7780541735765616,0.888315517876889,0.8148034398034398
7,0.59,0.10870284419053658,0.09825863932260503,0.03013947307570558,0.12839811239831062,0.43715680292861503,0.33889816360601,0.17836742214851667,0.06966457795798009,0.06639387539598733,0.03625440232028175,0.7836742214851667,0.8947659417618872,0.8207002457002457,0.10870284419053658,0.09825863932260503,0.03013947307570558,0.12839811239831062,0.43715680292861503,0.33889816360601,0.17836742214851667,0.06966457795798009,0.06639387539598733,0.03625440232028175,0.7836742214851667,0.8947659417618872,0.8207002457002457,0.10870284419053658,0.09825863932260503,0.03013947307570558,0.12839811239831062,0.43715680292861503,0.33889816360601,0.17836742214851667,0.06966457795798009,0.06639387539598733,0.03625440232028175,0.7836742214851667,0.8947659417618872,0.8207002457002457,0.07931075398016402,0.031584061701371346,0.011991544176117752,0.0435756058774891,0.3971934106162294,0.3656093489148581,0.15984890362999815,0.08053814964983413,0.05715417106652587,0.04516262689040812,0.7780541735765616,0.8897899004791744,0.8152948402948403
7,0.6,0.10704494482985003,0.09474199932570149,0.029004779740149617,0.1237467790658511,0.4319707138499085,0.337228714524207,0.17412935323383086,0.06708440840398083,0.06256599788806758,0.03356121814791796,0.7847798046803022,0.8969775156653151,0.8221744471744472,0.10704494482985003,0.09474199932570149,0.029004779740149617,0.1237467790658511,0.4319707138499085,0.337228714524207,0.17412935323383086,0.06708440840398083,0.06256599788806758,0.03356121814791796,0.7847798046803022,0.8969775156653151,0.8221744471744472,0.10704494482985003,0.09474199932570149,0.029004779740149617,0.1237467790658511,0.4319707138499085,0.337228714524207,0.17412935323383086,0.06708440840398083,0.06256599788806758,0.03356121814791796,0.7847798046803022,0.8969775156653151,0.8221744471744472,0.07802111067575122,0.03323670424879377,0.010633111573866559,0.04386981582266033,0.39383770591824285,0.3606010016694491,0.1574534733738714,0.07943236269812017,0.05517423442449842,0.04454112285063186,0.7784227013082734,0.8897899004791744,0.8155405405405406
7,0.61,0.10603173128365082,0.09366587183642455,0.028135855401539518,0.12180172723796406,0.42922513727882855,0.335559265442404,0.17182605491063202,0.0657943236269812,0.06045406546990496,0.032318210068365445,0.7854247282107979,0.8978990047917434,0.8229115479115479,0.10603173128365082,0.09366587183642455,0.028135855401539518,0.12180172723796406,0.42922513727882855,0.335559265442404,0.17182605491063202,0.0657943236269812,0.06045406546990496,0.032318210068365445,0.7854247282107979,0.8978990047917434,0.8229115479115479,0.10603173128365082,0.09366587183642455,0.028135855401539518,0.12180172723796406,0.42922513727882855,0.335559265442404,0.17182605491063202,0.0657943236269812,0.06045406546990496,0.032318210068365445,0.7854247282107979,0.8978990047917434,0.8229115479115479,0.07682370118255563,0.03033019237879686,0.010178523261773958,0.04050871564057082,0.38926174496644295,0.3589315525876461,0.15459738345310484,0.0777736822705492,0.0530623020063358,0.04288377874456184,0.7785148332412014,0.8910799852561739,0.816031941031941
7,0.62,0.10594010874216922,0.09120855279441736,0.029245090260281343,0.1204536430546987,0.42342892007321536,0.332220367278798,0.1689699649898655,0.06302985624769628,0.058870116156283,0.029625025896001658,0.7847798046803022,0.8999262808698857,0.8231572481572481,0.10594010874216922,0.09120855279441736,0.029245090260281343,0.1204536430546987,0.42342892007321536,0.332220367278798,0.1689699649898655,0.06302985624769628,0.058870116156283,0.029625025896001658,0.7847798046803022,0.8999262808698857,0.8231572481572481,0.10594010874216922,0.09120855279441736,0.029245090260281343,0.1204536430546987,0.42342892007321536,0.332220367278798,0.1689699649898655,0.06302985624769628,0.058870116156283,0.029625025896001658,0.7847798046803022,0.8999262808698857,0.8231572481572481,0.07212527823809783,0.029076323056222486,0.005538544954255688,0.034614868010478174,0.3813300793166565,0.35225375626043404,0.1482402800810761,0.07611500184297826,0.04738648363252376,0.041847938678268075,0.7800810761009765,0.8912642830814597,0.8171375921375922
7,0.63,0.1049268272771105,0.08830204092442051,0.029281787656505374,0.11758382858092589,0.4188529591214155,0.330550918196995,0.16703519439837847,0.06210836712126797,0.05807814149947202,0.028796353842966645,0.7839506172839507,0.9004791743457428,0.8227886977886978,0.1049268272771105,0.08830204092442051,0.029281787656505374,0.11758382858092589,0.4188529591214155,0.330550918196995,0.16703519439837847,0.06210836712126797,0.05807814149947202,0.028796353842966645,0.7839506172839507,0.9004791743457428,0.8227886977886978,0.1049268272771105,0.08830204092442051,0.029281787656505374,0.11758382858092589,0.4188529591214155,0.330550918196995,0.16703519439837847,0.06210836712126797,0.05807814149947202,0.028796353842966645,0.7839506172839507,0.9004791743457428,0.8227886977886978,0.06991438352326504,0.023729298678598965,0.004744792852769172,0.028474091531368137,0.37431360585723,0.35058430717863104,0.144555002763958,0.07464061924069296,0.04514255543822598,0.040397762585456805,0.7795282845034088,0.8923700700331736,0.8171375921375922
7,0.64,0.10501940068262529,0.08903949128148297,0.029901514251606098,0.11894100553308908,0.4145820622330689,0.32554257095158595,0.16473189607517966,0.05971249539255437,0.056626187961985215,0.026724673710379118,0.7836742214851667,0.9017692591227423,0.823034398034398,0.10501940068262529,0.08903949128148297,0.029901514251606098,0.11894100553308908,0.4145820622330689,0.32554257095158595,0.16473189607517966,0.05971249539255437,0.056626187961985215,0.026724673710379118,0.7836742214851667,0.9017692591227423,0.823034398034398,0.10501940068262529,0.08903949128148297,0.029901514251606098,0.11894100553308908,0.4145820622330689,0.32554257095158595,0.16473189607517966,0.05971249539255437,0.056626187961985215,0.026724673710379118,0.7836742214851667,0.9017692591227423,0.823034398034398,0.07065194837813497,0.031754673489780116,0.005082179197487553,0.03683685268726767,0.3706528370957901,0.33889816360601,0.14252810023954302,0.07187615186140804,0.04382259767687434,0.038740418479386786,0.7793440206375529,0.8925543678584593,0.817076167076167
7,0.65,0.10216358243729678,0.08794655725782546,0.027373468362250446,0.11532002562007591,0.4084807809640024,0.32053422370617696,0.16040169522756587,0.058238112790269074,0.0530623020063358,0.025688833644085352,0.7843191450156625,0.9021378547733137,0.8235872235872236,0.10216358243729678,0.08794655725782546,0.027373468362250446,0.11532002562007591,0.4084807809640024,0.32053422370617696,0.16040169522756587,0.058238112790269074,0.0530623020063358,0.025688833644085352,0.7843191450156625,0.9021378547733137,0.8235872235872236,0.10216358243729678,0.08794655725782546,0.027373468362250446,0.11532002562007591,0.4084807809640024,0.32053422370617696,0.16040169522756587,0.058238112790269074,0.0530623020063358,0.025688833644085352,0.7843191450156625,0.9021378547733137,0.8235872235872236,0.0694547086820882,0.029441483212309327,0.005117099149036061,0.03455858236134539,0.3633312995729103,0.333889816360601,0.13875069098949697,0.06929598230740877,0.04157866948257656,0.0364615703335405,0.7786990971070573,0.8940287504607446,0.8171375921375922
7,0.66,0.09755732538519671,0.08699775199870435,0.022676666515720596,0.10967441851442494,0.4008541793776693,0.31385642737896496,0.15395245992260917,0.05639513453741246,0.04712249208025343,0.024445825564532835,0.7861617836742215,0.902506450423885,0.8249385749385749,0.09755732538519671,0.08699775199870435,0.022676666515720596,0.10967441851442494,0.4008541793776693,0.31385642737896496,0.15395245992260917,0.05639513453741246,0.04712249208025343,0.024445825564532835,0.7861617836742215,0.902506450423885,0.8249385749385749,0.09755732538519671,0.08699775199870435,0.022676666515720596,0.10967441851442494,0.4008541793776693,0.31385642737896496,0.15395245992260917,0.05639513453741246,0.04712249208025343,0.024445825564532835,0.7861617836742215,0.902506450423885,0.8249385749385749,0.07019240937467716,0.03412795985988448,0.00564152736422565,0.03976948722411013,0.35967053081147043,0.32554257095158595,0.13598673300165837,0.0657943236269812,0.03920274551214361,0.03356121814791796,0.779251888704625,0.8956874308883155,0.818058968058968
7,0.67,0.09589925622736138,0.0842353688932439,0.022014910190369247,0.10625027908361315,0.3947528981086028,0.3105175292153589,0.15063571033720288,0.0547364541098415,0.04501055966209081,0.022995649471721565,0.7857932559425097,0.9034279395503133,0.825,0.09589925622736138,0.0842353688932439,0.022014910190369247,0.10625027908361315,0.3947528981086028,0.3105175292153589,0.15063571033720288,0.0547364541098415,0.04501055966209081,0.022995649471721565,0.7857932559425097,0.9034279395503133,0.825,0.09589925622736138,0.0842353688932439,0.022014910190369247,0.10625027908361315,0.3947528981086028,0.3105175292153589,0.15063571033720288,0.0547364541098415,0.04501055966209081,0.022995649471721565,0.7857932559425097,0.9034279395503133,0.825,0.07000862094083786,0.03728911619019293,0.005790094393797296,0.043079210583990224,0.3544844417327639,0.31719532554257096,0.1332227750138198,0.06321415407298193,0.03748680042238648,0.031696706028589185,0.7788833609729132,0.8964246221894582,0.818058968058968
