trial,repairlevel,avg_prd,avg_tprd,avg_eod,avg_acc,05_acc,05_eod,05_prd,05_tprd
1,0.8500000000000001,0.10984904551679438,0.05792580178923485,0.11081890576699861,0.7663138895426305,0.8041275105951723,0.12162718876428827,0.1233957694850984,0.06465843715078018
1,0.9,0.12240240497084627,0.07610303774883098,0.13980913347912832,0.7642918520707794,0.8045574596155027,0.14177539021126592,0.1337616525407601,0.0771972393526758
1,0.9500000000000001,0.0752764977501509,0.033894857968061604,0.05812998336409165,0.7674748127106796,0.8028990848227996,0.03465532830189107,0.08226702657659783,-0.006407536939696201
1,1.0,0.07819323880012274,0.03621571626969409,0.0629523823599485,0.7671002036632631,0.8025305570910878,0.03353791808110666,0.08485602334035187,-0.003038471089772732
2,0.0,0.09566466796166509,0.02191616804843061,0.042313868123681715,0.7683681579877173,0.8192371475953566,0.03088225234484862,0.09628471686210668,0.02012910290769715
2,0.05,0.09231956456163146,0.017523479276657275,0.03581164396315706,0.7685834365636679,0.8220011055831952,0.018033723330462603,0.09500191167153342,0.007029280911877989
2,0.1,0.16690927483137982,0.1216488907205156,0.20907382211352032,0.7745905602168839,0.8250721700141269,0.1687908391675621,0.14949894353192694,0.11329977189750684
2,0.15000000000000002,0.16603538912261556,0.12259384725738731,0.20970775563738636,0.7740961492500829,0.8225538971807629,0.1670237885919963,0.1468392898645126,0.11238647522904466
2,0.2,0.16257721180101573,0.12591900038305695,0.20982795150837094,0.7720966126463394,0.8188686198636448,0.18168638232857687,0.1459252130820629,0.12783382434112955
2,0.25,0.16000056029969706,0.1250087325269625,0.20547976335050835,0.7728312355834811,0.8221853694490511,0.1826137389413403,0.146491321148153,0.130675684362898
2,0.30000000000000004,0.14369626104281885,0.09568550506752135,0.1645141074633861,0.7725034526669917,0.819851360481543,0.1258841248021838,0.12593652223648796,0.08672660730238319
2,0.35000000000000003,0.15139518657452922,0.10896564016484372,0.18380869527182264,0.7715243608385164,0.8200356243473989,0.14179699836238002,0.1307193121953006,0.10133602888854898
2,0.4,0.11979223536185012,0.05779268099782162,0.10916752284058881,0.7731194899478894,0.8119894355383576,0.10719329245869785,0.12043439954516935,0.0648030537803167
2,0.45,0.15053092217369435,0.10100756735601335,0.17669573613241407,0.7706133797459351,0.8194214114612125,0.15004077070692273,0.13393314523535127,0.10496483142804575
2,0.5,0.1277109284776674,0.07034519879357576,0.12845082247531475,0.7705355389049128,0.8149990786806707,0.10848758633181887,0.11797522323086523,0.0715020405086974
2,0.55,0.11697919994889962,0.050740760810890316,0.10164465643900607,0.7684776216704038,0.8137092316196793,0.04217238337525607,0.0890153334198178,0.026709494073547002
2,0.6000000000000001,0.12079484901946377,0.05191987966045608,0.1043317573624798,0.7623817108078966,0.8112523800749339,0.08495745861018902,0.11279635615210812,0.050916289266769055
2,0.65,0.09354329004139018,0.01892364655928122,0.05005251123744661,0.7644049645428886,0.8057244640992568,0.059268382351804316,0.10346657758083358,0.02351849758264557
2,0.7000000000000001,0.13035885662084606,0.06303450170648336,0.12876081882790524,0.7652782414781002,0.8057858853878754,0.11593901074618054,0.12688150751302318,0.06173286959143276
2,0.75,0.11764869488245758,0.044693649126967896,0.10241913332904247,0.7627246970136479,0.8035132977089859,0.06685349572448233,0.10510440259494436,0.02728695470979553
2,0.8,0.09627843861131251,0.03744678755271369,0.07033740066159368,0.7715681463115904,0.8073828388919599,0.0576549996931295,0.0939924053414533,0.031721542052656426
2,0.8500000000000001,0.10154728423638297,0.05637612959612127,0.09202387934282047,0.7668952633240105,0.807198575026104,0.09408273125846078,0.10465177970287456,0.06307843045977396
2,0.9,0.1005416035538746,0.05094222072917869,0.08617369721570578,0.765930766653227,0.8057244640992568,0.09243954673817344,0.10490392524183415,0.06002708855652572
2,0.9500000000000001,0.13352468767121436,0.07479789316689614,0.1477351005917186,0.7562718129192686,0.7977396965788343,0.10414815008162578,0.11363622516581227,0.0563606014457575
2,1.0,0.13909823747500663,0.08305116544200589,0.16091129421027564,0.7568446728586621,0.7966955346723175,0.12101652766702278,0.11952605606588608,0.06796966613686589
3,0.0,0.09432404630029896,0.041573305986130876,0.06455599030027369,0.7702284324618202,0.819667096615687,0.07330809039550021,0.09539183044202913,0.05948188081354361
3,0.05,0.09310029775378463,0.03903161398910027,0.06134956751921062,0.7700344384908366,0.8184386708433143,0.06669773583163918,0.09337014325217434,0.05300239917207494
3,0.1,0.1576319944125227,0.12932506557397513,0.2119986073422015,0.7745796138486157,0.8185615134205516,0.2031816866528894,0.15131356222276862,0.14043767850053568
3,0.15000000000000002,0.15642822010331714,0.12724488775527093,0.20987646982137975,0.7733159164451546,0.8145691296603402,0.18744402965664086,0.145235632988186,0.12638813515492114
3,0.2,0.14554516187610386,0.10883396175612217,0.1845369880479522,0.7720443133312783,0.8136478103310607,0.16240862447024873,0.1340401857178518,0.10814121138677973
3,0.25,0.14906080324235382,0.1175993619764565,0.19429446878944992,0.7707793996646763,0.8157361341440943,0.18365755963802166,0.14328010534056096,0.12643080097798393
3,0.30000000000000004,0.14515948902365375,0.10699334516708045,0.18306780654580243,0.7685512055904321,0.813095018733493,0.16379749065751115,0.13574329607418095,0.10960433692888277
3,0.35000000000000003,0.13899269409956344,0.09268662200753951,0.16565105705429184,0.7677423906016915,0.8101467968797985,0.1407788002751515,0.1299610678242028,0.08617611723319424
3,0.4,0.09348298321692979,0.053338677156407686,0.08768068416583268,0.7738522884903193,0.8091026349732817,0.05201907461001302,0.08899454142075837,0.02668487075117343
3,0.45,0.1365948661665415,0.0944302539570039,0.16545646961307142,0.7698063891519057,0.812419384558688,0.12770336128580362,0.12070542105536027,0.08193607098760453
3,0.5,0.1095065082988372,0.06552432883587375,0.109169254596829,0.7768710536061892,0.8093483201277563,0.1263845059482676,0.11709149648527219,0.08390962546171443
3,0.55,0.08713444170890601,0.04628012622716209,0.0728747881814135,0.7751926104716609,0.8086112646643326,0.0686093596739186,0.08320659420854992,0.05317150151957972
3,0.6000000000000001,0.11922892339775304,0.0843320387468935,0.1385304337984789,0.7697863208100796,0.8129721761562557,0.11636615965055569,0.1051523117934635,0.08859610190471678
3,0.65,0.06802391970378312,0.02694745462793406,0.04004581188230139,0.7743041302471869,0.8065843621399177,0.028739174444209814,0.07485741997393174,0.01775834806258142
3,0.7000000000000001,0.06952085469712573,0.0312933617764598,0.043958232503815226,0.7755878959924738,0.8076285240464345,0.03170478446931429,0.07498076913846453,0.020327663114823646
3,0.75,0.07662710157171063,0.03628745767038538,0.05362574673281157,0.7762300829309025,0.8075056814691972,0.060428335180621184,0.08720421689041707,0.040074654784061525
3,0.8,0.07898828658893593,0.032973602884003576,0.05299637381159065,0.7663771352259605,0.8038818254406978,0.05833250230275287,0.08635428719110073,0.036989187335743134
3,0.8500000000000001,0.08278868714406636,0.040201019185644,0.06213872929444816,0.7685220152750488,0.8022848719366132,0.08850552818197435,0.09536284415429637,0.06113544161468287
3,0.9,0.08226326473560264,0.042191888297681196,0.06322822189094052,0.7697820638890865,0.8043731957496468,0.090447460767274,0.09601039748183199,0.0640773021463511
3,0.9500000000000001,0.09873669870220361,0.05819241681399607,0.0957343315644897,0.7717499776511648,0.8030833486886555,0.09503761038333614,0.09894206347442137,0.0607202303121942
3,1.0,0.10457884696775613,0.06649262974179922,0.1088366737040361,0.7711473192648176,0.8028990848227996,0.11212817650503273,0.10620175838344546,0.07244500661580416
4,0.0,0.09594503905338544,0.06309202552862198,0.08157407401114579,0.7704351971957836,0.819667096615687,0.09021192107981332,0.09638677435582754,0.0819024701122798
4,0.05,0.0959453309710625,0.06304543497828044,0.0816742719843991,0.7701080224108647,0.8190528837295007,0.09220264491240057,0.09785911589483907,0.0819024701122798
4,0.1,0.1609707324614081,0.14966328873213913,0.23139205932887205,0.7741618274596949,0.8207112585222038,0.23786265963200043,0.15503765619443016,0.17771467276341174
4,0.15000000000000002,0.16154209289612312,0.15182245917137438,0.23387115659699115,0.7738857357266962,0.8195442540384498,0.22960965230192681,0.15291252743364786,0.1698993409499367
4,0.2,0.16164285466807293,0.1505947515686119,0.23293090663408994,0.7742256812745949,0.8200970456360175,0.2217410995514386,0.1491206490833338,0.16634062208872674
4,0.25,0.15344390426902785,0.13589564719454125,0.21100354859978152,0.7730641499749754,0.8181929856888398,0.22783158865381598,0.1519294307990263,0.16973000695730078
4,0.30000000000000004,0.1507923886406585,0.13147074476071371,0.2055796768921292,0.7714240191293865,0.8179473005343653,0.21064822236473646,0.144762131154489,0.15791720271064225
4,0.35000000000000003,0.15098662336505803,0.13249447274200513,0.20681175671460736,0.7712123893428592,0.816288925741662,0.21148404010966199,0.14623170859799547,0.15578889623450975
4,0.4,0.11036230121842974,0.07911647518671817,0.11843097343520342,0.7781663738513155,0.8151833425465266,0.13297661971411556,0.11636749939650583,0.09567803386463453
4,0.45,0.15370028553015344,0.13410640508224164,0.21204313710872633,0.7713528677356403,0.8165960321847552,0.21830062588245464,0.14895111789235876,0.1592578085692738
4,0.5,0.11537771602259321,0.08265426633119043,0.12814458525335876,0.7744367029295522,0.8145691296603402,0.11086181971607914,0.1013437189615109,0.08615259102648859
4,0.55,0.11907757644762935,0.08044788934790358,0.13140091662085632,0.7704181695118102,0.8094097414163749,0.13093030774630532,0.11870131736791768,0.08729951774977307
4,0.6000000000000001,0.1479302680919036,0.11850981929862017,0.19298272907795808,0.7665802511705008,0.8104539033228917,0.1681509303027903,0.13468976713416736,0.11789378809338585
4,0.65,0.10467057701342052,0.059375392662512204,0.09696240423642152,0.7629399755895988,0.8059701492537313,0.0703811908653767,0.1001675963241215,0.04225234768326208
4,0.7000000000000001,0.11213517656722799,0.07249270553639828,0.11627802225035198,0.7636825042371568,0.8076899453350531,0.10292582760878802,0.11116270756053831,0.06712875550876479
4,0.75,0.10762167771912602,0.06230272868394209,0.10346888665948943,0.7621469720216908,0.8016092377618083,0.1205404617749648,0.11657710997230376,0.07680297421903487
4,0.8,0.108972882544569,0.08038769337127244,0.11993644377480384,0.7735543040207831,0.8101467968797985,0.14514258343738118,0.12165705682796085,0.10075697163736769
4,0.8500000000000001,0.11298062945588391,0.08891283741497367,0.13190322542458907,0.7735664666521928,0.809901111725324,0.1644168897734018,0.12720736060205684,0.11564483791003982
4,0.9,0.11089406575697455,0.08161061764896543,0.12430058368086336,0.7723039855118736,0.8092868988391376,0.16014937886555167,0.12736307131550675,0.11065570666375246
4,0.9500000000000001,0.12709168366129284,0.09471533211236595,0.1521378473238937,0.7642863788866451,0.8056016215220195,0.14485690721070096,0.12163540474650479,0.10002445334334548
4,1.0,0.12900885756685193,0.10076486706978936,0.15943678617291324,0.7640644108634189,0.8064000982740618,0.15234861462802488,0.12338830197927667,0.1072316975922113
5,0.0,0.09982413654545332,0.0369052490635428,0.06515077019547846,0.7685633682218412,0.8204041520791107,0.06482240832934863,0.10287138079521044,0.0424258469077356
5,0.05,0.10060804587683425,0.03588176334062845,0.06510394717861176,0.7685797877742442,0.8213868926970088,0.06316801761280999,0.10279751999455322,0.040613158085983314
5,0.1,0.16121513075605193,0.1048136588661203,0.19731668397834035,0.7692432593176399,0.8157361341440943,0.17177480492084277,0.1499097211445531,0.10258302966123689
5,0.15000000000000002,0.1600436441545424,0.10038127461794674,0.1948031286095694,0.7671999372408219,0.8134021251765862,0.1733208490913086,0.1514024760389429,0.09988268394223482
5,0.2,0.10134175749609367,0.048814766548446076,0.08947978819322451,0.7752613293391248,0.8109452736318408,0.07938761628304675,0.10732551932065648,0.03819416326657743
5,0.25,0.14916372579269888,0.09499722514064714,0.1798505748504444,0.7646877457231631,0.8134635464652048,0.1769324045427873,0.14680639187790856,0.11000301076608426
5,0.30000000000000004,0.15143527145916408,0.09795365558295642,0.1845862405251299,0.7649808651401353,0.8135249677538234,0.1671862060251362,0.1464212423049313,0.09948609337527642
5,0.35000000000000003,0.126150147715427,0.06942534662099843,0.13297523754030283,0.7701268744895493,0.8091026349732817,0.11601899618768613,0.12705698496224765,0.05739765990801593
5,0.4,0.1579329849186595,0.10949487075035098,0.19987997024038504,0.7665388982237088,0.8152447638351452,0.18753409250650246,0.15219879258803543,0.11863248928063458
5,0.45,0.0933690036895065,0.0439507295171539,0.07638149406510444,0.7759077731985472,0.8103310607456544,0.06990346150434643,0.10869258306707666,0.025052688406474177
5,0.5,0.1444642972411297,0.08919723971649662,0.1707833019075628,0.7628761217746982,0.8094097414163749,0.15760815461561167,0.1412703587457424,0.0912532054276845
5,0.55,0.13390876922005615,0.07866787426243173,0.15273459701280578,0.7602933869948632,0.8047417234813586,0.138524736983399,0.13165915177745377,0.07856438367541863
5,0.6000000000000001,0.04937325564240893,0.04091493367731515,0.05729170316645387,0.7688291217181422,0.8048645660585959,0.03548675589036015,0.06880672841736289,-0.022983565369960823
5,0.65,0.12421470981148384,0.0680123526726485,0.12936895678185167,0.7581260060776668,0.8099625330139426,0.13877624497343838,0.13292245259976726,0.08234133781833658
5,0.7000000000000001,0.13966748397416737,0.08147993389677526,0.15948616578821126,0.7608370566188735,0.8075056814691972,0.1523741656698167,0.14202879927179896,0.08515484681429802
5,0.75,0.13847951160348848,0.07714766867100016,0.15402540757937722,0.7608236777243227,0.8052945150789264,0.16027944669252042,0.143783006066093,0.09042264926651511
5,0.8,0.1446516125232103,0.08859545654942359,0.1693567349417406,0.7635177005815565,0.8127264910017812,0.16185772333470416,0.13791764065805528,0.1048483715908265
5,0.8500000000000001,0.10566060846052375,0.0435996961891349,0.08613056496624424,0.771479967233871,0.8088569498188072,0.0829738821711144,0.10876056567252586,0.043972757757913594
5,0.9,0.10782896206850381,0.048327503507506475,0.09306214177423101,0.7713632059723385,0.8089797923960445,0.09630328163586599,0.11642200084768686,0.049316348459837456
5,0.9500000000000001,0.0858584592295982,0.036687084162990054,0.06353748820425408,0.7683742393034222,0.8038204041520791,0.04732078964757525,0.08956396468012294,0.0204638656160131
5,1.0,0.083306714699381,0.036502336812931926,0.059875383535131325,0.7696932766797964,0.805355936367545,0.04563164097747152,0.08497186746888186,0.02522191422431247
6,0.0,0.08984844400472039,0.013271299596800892,0.03308293515128473,0.7693131944482455,0.8194828327498311,0.0243870901255204,0.0889095385714468,-0.011289676958694872
6,0.05,0.0870606893671877,0.014291026382859857,0.03225774774701015,0.7694506321831742,0.8192985688839752,0.030352757390436733,0.08330034316914796,-0.02106962805893936
6,0.1,0.10216861732099189,0.02781618117888557,0.06249055014485657,0.7639938676012431,0.8093483201277563,0.09611672787578496,0.12693584395371682,0.04495477854469132
6,0.15000000000000002,0.14297015303734828,0.09830558255427417,0.1684585519877074,0.7731170574216073,0.8193599901725939,0.15174247574228675,0.13219778789850356,0.10500411104139173
6,0.2,0.11131582209466695,0.06116992868553577,0.10615940658913738,0.774430013482277,0.8108224310546035,0.118177302881963,0.1193402987740314,0.0720973884068633
6,0.25,0.1182657252598083,0.07044214260879104,0.12087110719349686,0.773664983966611,0.8101467968797985,0.13884011594492607,0.12935900085473356,0.08475560940779364
6,0.30000000000000004,0.14094879442400973,0.11615747987806985,0.1827326142424911,0.7711114395021592,0.8215711565628647,0.1768230485648039,0.13443040300049752,0.13222785987839974
6,0.35000000000000003,0.12408373786974931,0.08209053417188009,0.13869098966491503,0.7697169938110453,0.8122351206928321,0.16374658820186808,0.13801553829078803,0.10504089404331735
6,0.4,0.0975031240657075,0.052333615829073206,0.08451438441294916,0.7737489061233375,0.8153676064123825,0.0868616155676151,0.10158995751846607,0.05943916740593286
6,0.45,0.10789295355728691,0.05743092154380637,0.10176305267555114,0.7687202661670257,0.808549843375714,0.11633026007133956,0.1161090486942988,0.07282277084189803
6,0.5,0.10724452011200586,0.059471344499055966,0.10172577220300993,0.7698380119935709,0.8095325839936122,0.11927352445639837,0.11703073213670635,0.07587900556072441
6,0.55,0.10912617683751616,0.06300534585340742,0.10661693904854876,0.7713236774202572,0.8083655795098581,0.1071261364267536,0.11142367994692999,0.0668882662223857
6,0.6000000000000001,0.0810939144662677,0.03353444373582479,0.05283067080463866,0.7759175033036746,0.8143234445058657,0.06179985858269869,0.08789952415579115,0.04401681199558599
6,0.65,0.10088742185099137,0.05569314964254938,0.09373615312179474,0.7693551555266085,0.8059087279651127,0.1286608448080061,0.11538949060430939,0.08513479888352771
6,0.7000000000000001,0.09643626247886375,0.07538134782602177,0.09864474143943422,0.7786547035024123,0.8190528837295007,0.13882984732588768,0.11502381772487785,0.10800625311032741
6,0.75,0.09791433086436965,0.07434288677369368,0.1007864930117747,0.7760932533275442,0.8141391806400098,0.1222695884245121,0.11215931213083803,0.08870166821732267
6,0.8,0.08918880744900233,0.06059315107787906,0.07854731318862086,0.7755228259144322,0.8127879122903998,0.09283673496209333,0.09894451886154591,0.07277246467749965
6,0.8500000000000001,0.0807189442278454,0.04238761100508,0.05757600347945604,0.7750496995525976,0.8089183711074258,0.07375593182861216,0.09582129689872043,0.05034781573879743
6,0.9,0.08424152772351744,0.048504788109985666,0.06322245095404268,0.7776439888322724,0.8140777593513912,0.07871530605730542,0.09519797925676453,0.059630655386546105
6,0.9500000000000001,0.04583375425835284,0.011101509516985842,0.029671385744233447,0.7740341198298936,0.8116823290952644,0.017418295047533713,0.05508566471481241,-0.008395720189540656
6,1.0,0.047836713174934174,0.011186713474125613,0.02898791459546627,0.775031455605483,0.8122351206928321,0.01073332929440643,0.05756842333550205,-0.002894497695653142
7,0.0,0.097015098623125,0.03839975194508619,0.06048076960154144,0.7667304596684102,0.8151219212579079,0.05425419798625626,0.09909521493029878,0.03646247679660569
7,0.05,0.09665126630061335,0.03867679406090048,0.06047465166370306,0.7665772105126486,0.8152447638351452,0.0509713079469563,0.09762543723417534,0.03437417130734555
7,0.1,0.16420942668573302,0.1268578216367626,0.21438194910049044,0.7704881046424158,0.8161046618758061,0.20131514841947679,0.15542340648224406,0.1371866266854334
7,0.15000000000000002,0.16133111669500863,0.12537228938608935,0.2103286243972254,0.7709600147411096,0.817148823782323,0.1846078956395086,0.1470738534346263,0.12747893845745878
7,0.2,0.10024335779568096,0.04402837887974587,0.07745431023611533,0.7772815424162648,0.8094711627049935,0.0929903046325464,0.11453704130957328,0.05091283683169129
7,0.25,0.1502204291442632,0.09747853755450815,0.17645549314809544,0.7665072753820432,0.8121122781155948,0.1455382520404698,0.13727119220391226,0.09123523652163268
7,0.30000000000000004,0.14656985265793515,0.100231205881741,0.17494040052959006,0.7671287858470752,0.8135249677538234,0.16064651222159937,0.13372457026625417,0.11313516104685556
7,0.35000000000000003,0.11795746610366996,0.06734943872577083,0.11490924058804836,0.7730045530810681,0.8083041582212395,0.12342909855033096,0.12137758626472993,0.08072180405115964
7,0.4,0.14284312364431026,0.08722329365302973,0.1661147754514654,0.7622199478101485,0.8074442601805786,0.1279041965655966,0.1259229146549879,0.07787569100218261
7,0.45,0.10384997288572104,0.04252223092696638,0.08351163388889259,0.7712817163418941,0.8062772556968245,0.08458883580770166,0.10976680219656165,0.0436483895314444
7,0.5,0.13961466874460676,0.083312505566694,0.16097003714375077,0.7600908791818929,0.8030833486886555,0.12569334911284502,0.12586374554592827,0.07023233992207739
7,0.55,0.11243975108314865,0.05323228256367037,0.11053590199619977,0.760976318748514,0.8007493397211474,0.037944212892973436,0.0903020553220102,0.005954347959121253
7,0.6000000000000001,0.07129759446766987,0.019172067748357356,0.03594381909866611,0.7724250036943991,0.8043731957496468,0.023345355933866344,0.08024996437083146,0.0052205087407951045
7,0.65,0.09938938271799791,0.04600726916826068,0.08717612005201461,0.7533460919336821,0.7984153307536392,0.03166625768871881,0.08894930475871177,0.005614711461966848
7,0.7000000000000001,0.10369388023265681,0.03683303432234174,0.07661053841790753,0.7597120132134829,0.798783858485351,0.12083564191345429,0.12878564385440688,0.06257165004181708
7,0.75,0.08095592066672615,0.02320801430243998,0.049196369230755536,0.7570356261717932,0.7939315766844789,0.038616155741416996,0.09468228912768047,0.0017124614976643526
7,0.8,0.12591107729289167,0.0724816983258818,0.14169665757387936,0.7600537831560932,0.7998280203918678,0.07527052645308914,0.10500473608278704,0.0322639373355364
7,0.8500000000000001,0.11283744706813431,0.05512471616172082,0.11207579314186733,0.7633845197676207,0.7943615257048093,0.09643438304673636,0.11861816037025048,0.03614221895844805
7,0.9,0.11399660611823467,0.05461263585510381,0.10964176033729522,0.7642048892562,0.798292488176402,0.10126531120627573,0.12088363062334272,0.04386614446280318
7,0.9500000000000001,0.0870160023565616,0.04204419202706024,0.07658751043179106,0.7604825159132833,0.7904919845218352,0.05656562553308446,0.09174731402042262,-0.013872570018154784
7,1.0,0.0901685269239558,0.03812825380206463,0.07590734831643449,0.7594085555598126,0.7899391929242675,0.04740586096485494,0.09434067478665492,-0.0028017461191685578
8,0.0,0.09486433604188309,0.022313463029830637,0.04943817654390738,0.7674212971324772,0.8160432405871875,0.03255953406815358,0.09054440501722916,0.015818072756783486
8,0.05,0.10063085543131389,0.03251067383197967,0.06469641250140779,0.7673288611337645,0.8151219212579079,0.05074056692837864,0.09680883317508165,0.028669217237016542
8,0.1,0.17202691325045666,0.13193045476121348,0.23091530368365448,0.7724554102729233,0.8177630366685094,0.19172733098178396,0.15198055077588216,0.12431711755306546
8,0.15000000000000002,0.1659180508446367,0.11408432273613425,0.2105832984589774,0.7709733936356598,0.8172716663595603,0.1740750683488341,0.1460364045820725,0.10911954916400773
8,0.2,0.15173584327040707,0.09075734411893303,0.1771714120201861,0.7677113758915969,0.8109452736318408,0.13923781557716805,0.1310925380490166,0.08284111358103097
8,0.25,0.15360611580539343,0.09087293976414836,0.17959241863757985,0.7668003947990153,0.8107610097659849,0.1466296742901125,0.1340356069540103,0.08784295341932685
