thresholds,positivity_rate_differences,tpr_differences,fpr_differences,eqodds_differences,tpr_A,tpr_B,selection_A,selection_B,fpr_A,fpr_B,acc_A,acc_B,acc_overall,trial
0.0,0.19709257182296602,0.0017010629393288124,0.17073143765113574,0.17243250059046455,0.9907521578298397,0.9890510948905109,0.835820895522388,0.638728323699422,0.76477240599378,0.5940409683426443,0.47276603993021904,0.4719240297274979,0.47249703205381877,0
0.01,0.2652018415541839,0.011367420594561972,0.23329905879268326,0.24466647938724523,0.9858199753390875,0.9744525547445255,0.7916262841635976,0.5264244426094137,0.702572801809443,0.4692737430167598,0.5138592750533049,0.5809248554913294,0.5352855823769951,0
0.02,0.3104278173728609,0.021033778249795243,0.2741066901692088,0.29514046841900404,0.9808877928483354,0.9598540145985401,0.7596433417328939,0.44921552436003304,0.6581849024597116,0.3840782122905028,0.5427408412483039,0.6548307184145334,0.5785516422635536,0
0.03,0.333005231331519,0.036766360355333094,0.29080763137652554,0.32757399173185864,0.9747225647348952,0.9379562043795621,0.7330878077146734,0.4000825763831544,0.6222787673169352,0.33147113594040967,0.5654196549718937,0.699009083402147,0.6080991953568131,0
0.04,0.3497440356210091,0.04339960578541413,0.30282109479516617,0.3462207005805803,0.9704069050554871,0.927007299270073,0.710602830005815,0.36085879438480595,0.5914616906983319,0.2886405959031657,0.5851909284745106,0.7357555739058629,0.6332937607175835,0
0.05,0.3550829293215627,0.05306596344064729,0.3030809179259006,0.3561468813665479,0.9654747225647349,0.9124087591240876,0.6919945725915875,0.33691164327002476,0.5665818490245971,0.2635009310986965,0.6006978096530335,0.7563996696944674,0.6504418942092073,0
0.06,0.35900670807063695,0.058466163248040215,0.3033916790260345,0.3618578422740747,0.9599260172626387,0.9014598540145985,0.6761000193836014,0.3170933113129645,0.5459428894543399,0.2425512104283054,0.6131033145958519,0.7737407101568952,0.664424218440839,0
0.07,0.357225769657829,0.0547670263799761,0.2974335160782343,0.3522005424582104,0.9562268803945746,0.9014598540145985,0.6590424500872262,0.3018166804293972,0.522759400621996,0.22532588454376165,0.6278348517154487,0.7890173410404624,0.679329903706635,0
0.08,0.35713893560498683,0.056517591150872626,0.2941367633145534,0.35065435446542603,0.9506781750924784,0.8941605839416058,0.6445047489823609,0.28736581337737405,0.504099519366695,0.2099627560521415,0.6388835045551463,0.8018166804293972,0.6909378709932726,0
0.09,0.3544061839290896,0.06371785756072978,0.28758116511325604,0.35129902267398583,0.9432799013563502,0.8795620437956204,0.629385539833301,0.2749793559042114,0.48543963811139385,0.1978584729981378,0.6493506493506493,0.8109000825763831,0.7009629336499142,0
0.1,0.35388125807416637,0.06305183291781791,0.2838188630013442,0.3468706959191621,0.938964241676942,0.8759124087591241,0.6152355107578988,0.26135425268373247,0.46677975685609274,0.1829608938547486,0.66078697421981,0.8236994219653179,0.7128347183748845,0
0.11,0.3499524373478304,0.06356935206602643,0.27739712504521236,0.3409664771112388,0.9321824907521579,0.8686131386861314,0.602636169800349,0.2526837324525186,0.45151258128357363,0.17411545623836128,0.6691219228532661,0.8307184145334434,0.7207492415248647,0
0.12,0.35041405837713324,0.06531991683692306,0.2761303885658869,0.34145030540280996,0.9266337854500617,0.8613138686131386,0.5923628610195775,0.24194880264244426,0.43907266044670623,0.16294227188081936,0.67590618336887,0.8398018166804294,0.728268038517346,0
0.13,0.3502437515896234,0.06830352723050759,0.27364982791653436,0.34195335514704195,0.9223181257706535,0.8540145985401459,0.5822833882535375,0.2320396366639141,0.42635001413627366,0.1527001862197393,0.6832719519286683,0.8480594549958712,0.7359187442289935,0
0.14,0.35052890341476317,0.07067061481274806,0.27279967715593967,0.3434702919686877,0.9173859432799013,0.8467153284671532,0.5747237836790076,0.22419488026424442,0.4175855244557535,0.14478584729981378,0.6877301802674937,0.8542526837324526,0.7409312755573143,0
0.15,0.34586731532637843,0.07910392684529333,0.26491534820248197,0.3440192750477753,0.9112207151664612,0.8321167883211679,0.5638689668540415,0.2180016515276631,0.40458015267175573,0.13966480446927373,0.694708276797829,0.8571428571428571,0.7466033504814669,0
0.16,0.33863543927386563,0.07777187755946968,0.2556173918811984,0.3333892694406681,0.9025893958076449,0.8248175182481752,0.5512696258964915,0.21263418662262593,0.39016115351993214,0.13454376163873372,0.7018802093428959,0.860858794384806,0.7526711515631184,0
0.17,0.33336713325497724,0.08378860017820666,0.2468848865070452,0.33067348668525187,0.8976572133168927,0.8138686131386861,0.540220973056794,0.20685383980181668,0.3763076053152389,0.12942271880819367,0.7098274859468889,0.8641618497109826,0.7591346788022688,0
0.18,0.33221980331806916,0.08430611932641507,0.24520353864888816,0.32950965797530324,0.8908754623921085,0.8065693430656934,0.5324675324675324,0.20024772914946326,0.36810856658184904,0.12290502793296089,0.7133165342120567,0.8691164327002477,0.7630919403772589,0
0.19,0.3261257334676366,0.08662370507708783,0.23723628741966413,0.32385999249675196,0.8822441430332922,0.7956204379562044,0.5214188796278348,0.1952931461601982,0.3559513712185468,0.11871508379888268,0.7189377786392712,0.8715937241948802,0.7677087455480808,0
0.2,0.3216579813939835,0.0975231083550091,0.22850378204551092,0.32602689040052,0.8785450061652281,0.781021897810219,0.5107578988176004,0.18909991742361684,0.34209782301385355,0.11359404096834265,0.7272727272727273,0.8744838976052849,0.7743041815063976,0
0.21,0.31752748157717525,0.10287380633083432,0.22308106007837336,0.3259548664092077,0.8692971639950678,0.7664233576642335,0.501259934095755,0.1837324525185797,0.3324851569126378,0.10940409683426443,0.7309556115526264,0.8765483071841453,0.7774699907663897,0
0.22,0.310700644364694,0.09547553259470609,0.21569623911941282,0.3111717717141189,0.8618988902589396,0.7664233576642335,0.4919558053886412,0.18125516102394715,0.32230703986429177,0.10661080074487896,0.7356076759061834,0.8790255986787778,0.7814272523413798,0
0.23,0.30550012492899215,0.09660957455425856,0.20877696750868316,0.3053865420629417,0.8557336621454994,0.7591240875912408,0.4830393487109905,0.17753922378199835,0.31212892281594573,0.10335195530726257,0.7406474122892034,0.8810900082576383,0.7855164226355362,0
0.24,0.3049595129225877,0.10077672873896326,0.2073783451240912,0.30815507386305446,0.8489519112207151,0.7481751824817519,0.47547974413646055,0.17052023121387283,0.304212609556121,0.09683426443202979,0.7439426245396394,0.8856317093311313,0.7892098667721936,0
0.25,0.3025735372383634,0.10191077069851584,0.20401762374767618,0.305928394446192,0.842786683107275,0.7408759124087592,0.4677263035471991,0.16515276630883569,0.29573084534916594,0.09171322160148976,0.7478193448342703,0.8893476465730801,0.7930352196280174,0
