trial,thresholds,positivity_rate_differences_scores_fpr,tpr_differences_scores_fpr,fpr_differences_scores_fpr,eqodds_differences_scores_fpr,tpr_A_scores_fpr,tpr_B_scores_fpr,selection_A_scores_fpr,selection_B_scores_fpr,fpr_A_scores_fpr,fpr_B_scores_fpr,acc_A_scores_fpr,acc_B_scores_fpr,acc_overall_scores_fpr,positivity_rate_differences_scores_tpr,tpr_differences_scores_tpr,fpr_differences_scores_tpr,eqodds_differences_scores_tpr,tpr_A_scores_tpr,tpr_B_scores_tpr,selection_A_scores_tpr,selection_B_scores_tpr,fpr_A_scores_tpr,fpr_B_scores_tpr,acc_A_scores_tpr,acc_B_scores_tpr,acc_overall_scores_tpr,positivity_rate_differences_scores_eo,tpr_differences_scores_eo,fpr_differences_scores_eo,eqodds_differences_scores_eo,tpr_A_scores_eo,tpr_B_scores_eo,selection_A_scores_eo,selection_B_scores_eo,fpr_A_scores_eo,fpr_B_scores_eo,acc_A_scores_eo,acc_B_scores_eo,acc_overall_scores_eo,positivity_rate_differences_score,tpr_differences_score,fpr_differences_score,eqodds_differences_score,tpr_A_score,tpr_B_score,selection_A_score,selection_B_score,fpr_A_score,fpr_B_score,acc_A_score,acc_B_score,acc_overall_score
7,0.54,0.09366122443366406,0.014746980029363588,0.0,0.014746980029363588,0.9232437120555074,0.9084967320261438,0.19613081529249193,0.10246959085882787,0.0,0.0,0.983694150161216,0.989679321784003,0.985688839751858,0.06187863576484787,-0.1348627337607492,0.0,0.1348627337607492,0.7736339982653946,0.9084967320261438,0.16434822662367574,0.10246959085882787,0.0,0.0,0.9519115614923999,0.989679321784003,0.9644984951784289,0.19613081529249193,0.9232437120555074,0.0,0.9232437120555074,0.9232437120555074,0.0,0.19613081529249193,0.0,0.0,0.0,0.983694150161216,0.8872097309251751,0.9515386032798968,0.09366122443366406,0.014746980029363588,0.0,0.014746980029363588,0.9232437120555074,0.9084967320261438,0.19613081529249193,0.10246959085882787,0.0,0.0,0.983694150161216,0.989679321784003,0.985688839751858
7,0.55,0.09209629735397219,0.025008644683661263,0.0,0.025008644683661263,0.8959236773633998,0.8709150326797386,0.19032703823122984,0.09823074087725765,0.0,0.0,0.977890373099954,0.9854404718024328,0.9804066089306553,0.06169556036640887,-0.11809629894166396,0.0,0.11809629894166396,0.7528187337380746,0.8709150326797386,0.15992630124366652,0.09823074087725765,0.0,0.0,0.9474896361123906,0.9854404718024328,0.9601375836865057,0.19032703823122984,0.8959236773633998,0.0,0.8959236773633998,0.8959236773633998,0.0,0.19032703823122984,0.0,0.0,0.0,0.977890373099954,0.8872097309251751,0.9476690620969228,0.09209629735397219,0.025008644683661263,0.0,0.025008644683661263,0.8959236773633998,0.8709150326797386,0.19032703823122984,0.09823074087725765,0.0,0.0,0.977890373099954,0.9854404718024328,0.9804066089306553
7,0.56,0.08896481329212624,0.020998078329336978,0.0,0.020998078329336978,0.8690372940156115,0.8480392156862745,0.18461538461538463,0.09565057132325838,0.0,0.0,0.9721787194841087,0.9828603022484335,0.9757385909956391,0.05985380454039893,-0.11603574647551995,0.0,0.11603574647551995,0.7320034692107545,0.8480392156862745,0.1555043758636573,0.09565057132325838,0.0,0.0,0.9430677107323814,0.9828603022484335,0.9563294637921503,0.18461538461538463,0.8690372940156115,0.0,0.8690372940156115,0.8690372940156115,0.0,0.18461538461538463,0.0,0.0,0.0,0.9721787194841087,0.8872097309251751,0.9438609422025674,0.08896481329212624,0.020998078329336978,0.0,0.020998078329336978,0.8690372940156115,0.8480392156862745,0.18461538461538463,0.09565057132325838,0.0,0.0,0.9721787194841087,0.9828603022484335,0.9757385909956391
7,0.5700000000000001,0.08832050945317961,0.026396045553231384,0.0,0.026396045553231384,0.8564614050303556,0.8300653594771242,0.1819438046982957,0.0936232952451161,0.0,0.0,0.9695071395670198,0.9808330261702912,0.9732817394508937,0.05948587103770288,-0.10933682521866805,0.0,0.10933682521866805,0.7207285342584562,0.8300653594771242,0.15310916628281898,0.0936232952451161,0.0,0.0,0.9406725011515431,0.9808330261702912,0.9540568761132608,0.1819438046982957,0.8564614050303556,0.0,0.8564614050303556,0.8564614050303556,0.0,0.1819438046982957,0.0,0.0,0.0,0.9695071395670198,0.8872097309251751,0.942079724832627,0.08832050945317961,0.026396045553231384,0.0,0.026396045553231384,0.8564614050303556,0.8300653594771242,0.1819438046982957,0.0936232952451161,0.0,0.0,0.9695071395670198,0.9808330261702912,0.9732817394508937
7,0.58,0.08638678298510864,0.030322999393454952,0.0,0.030322999393454952,0.8326105810928014,0.8022875816993464,0.1768770152003685,0.09049023221525986,0.0,0.0,0.9644403500690926,0.977699963140435,0.968859406670352,0.058289132132966756,-0.10194066062389107,0.0,0.10194066062389107,0.7003469210754554,0.8022875816993464,0.1487793643482266,0.09049023221525986,0.0,0.0,0.9363426992169507,0.977699963140435,0.9501259136416682,0.1768770152003685,0.8326105810928014,0.0,0.8326105810928014,0.8326105810928014,0.0,0.1768770152003685,0.0,0.0,0.0,0.9644403500690926,0.8872097309251751,0.938701553958602,0.08638678298510864,0.030322999393454952,0.0,0.030322999393454952,0.8326105810928014,0.8022875816993464,0.1768770152003685,0.09049023221525986,0.0,0.0,0.9644403500690926,0.977699963140435,0.968859406670352
7,0.59,0.08592677697144767,0.03735495354545404,0.0,0.03735495354545404,0.8200346921075455,0.7826797385620915,0.17420543528327959,0.08827865831183192,0.0,0.0,0.9617687701520037,0.975488389237007,0.9663411338369879,0.05819761990097323,-0.09317410109461532,0.0,0.09317410109461532,0.6895056374674762,0.7826797385620915,0.14647627821280515,0.08827865831183192,0.0,0.0,0.9340396130815293,0.975488389237007,0.9478533259627787,0.17420543528327959,0.8200346921075455,0.0,0.8200346921075455,0.8200346921075455,0.0,0.17420543528327959,0.0,0.0,0.0,0.9617687701520037,0.8872097309251751,0.9369203365886616,0.08592677697144767,0.03735495354545404,0.0,0.03735495354545404,0.8200346921075455,0.7826797385620915,0.17420543528327959,0.08827865831183192,0.0,0.0,0.9617687701520037,0.975488389237007,0.9663411338369879
7,0.6,0.08592738818487101,0.046555164419048944,0.0,0.046555164419048944,0.8096270598438855,0.7630718954248366,0.171994472593275,0.08606708440840398,0.0,0.0,0.959557807461999,0.973276815333579,0.9641299674467171,0.05847460145064716,-0.08267293618806293,0.0,0.08267293618806293,0.6803989592367736,0.7630718954248366,0.14454168585905114,0.08606708440840398,0.0,0.0,0.9321050207277752,0.973276815333579,0.9458264234383638,0.171994472593275,0.8096270598438855,0.0,0.8096270598438855,0.8096270598438855,0.0,0.171994472593275,0.0,0.0,0.0,0.959557807461999,0.8872097309251751,0.9354462256618143,0.08592738818487101,0.046555164419048944,0.0,0.046555164419048944,0.8096270598438855,0.7630718954248366,0.171994472593275,0.08606708440840398,0.0,0.0,0.959557807461999,0.973276815333579,0.9641299674467171
7,0.61,0.08592820313610211,0.05882211225050871,0.0,0.05882211225050871,0.7957502168256722,0.7369281045751634,0.1690465223399355,0.08311831920383339,0.0,0.0,0.9566098572086597,0.9703280501290085,0.9611817455930225,0.05912028051979629,-0.06737042894636902,0.0,0.06737042894636902,0.6695576756287944,0.7369281045751634,0.14223859972362968,0.08311831920383339,0.0,0.0,0.9298019345923537,0.9703280501290085,0.9433081506049997,0.1690465223399355,0.7957502168256722,0.0,0.7957502168256722,0.7957502168256722,0.0,0.1690465223399355,0.0,0.0,0.0,0.9566098572086597,0.8872097309251751,0.933480744426018,0.08592820313610211,0.05882211225050871,0.0,0.05882211225050871,0.7957502168256722,0.7369281045751634,0.1690465223399355,0.08311831920383339,0.0,0.0,0.9566098572086597,0.9703280501290085,0.9611817455930225
7,0.62,0.08408614170338051,0.05628255927985537,0.0,0.05628255927985537,0.7801387684301822,0.7238562091503268,0.1657300783049286,0.0816439366015481,0.0,0.0,0.9532934131736527,0.9688536675267232,0.9584792088938026,0.05783095975957579,-0.06730807385110738,0.0,0.06730807385110738,0.6565481352992194,0.7238562091503268,0.1394748963611239,0.0816439366015481,0.0,0.0,0.927038231229848,0.9688536675267232,0.9409741416374916,0.1657300783049286,0.7801387684301822,0.0,0.7801387684301822,0.7801387684301822,0.0,0.1657300783049286,0.0,0.0,0.0,0.9532934131736527,0.8872097309251751,0.9312695780357472,0.08408614170338051,0.05628255927985537,0.0,0.05628255927985537,0.7801387684301822,0.7238562091503268,0.1657300783049286,0.0816439366015481,0.0,0.0,0.9532934131736527,0.9688536675267232,0.9584792088938026
7,0.63,0.0817838195847382,0.0569415392638698,0.0,0.0569415392638698,0.7562879444926279,0.6993464052287581,0.16066328880700137,0.07887946922226317,0.0,0.0,0.9482266236757255,0.9660892001474383,0.9541797186904981,0.05635774864968525,-0.06274623176822036,0.0,0.06274623176822036,0.6366001734605378,0.6993464052287581,0.13523721787194842,0.07887946922226317,0.0,0.0,0.9228005527406725,0.9660892001474383,0.9372274430317548,0.16066328880700137,0.7562879444926279,0.0,0.7562879444926279,0.7562879444926279,0.0,0.16066328880700137,0.0,0.0,0.0,0.9482266236757255,0.8872097309251751,0.9278914071617222,0.0817838195847382,0.0569415392638698,0.0,0.0569415392638698,0.7562879444926279,0.6993464052287581,0.16066328880700137,0.07887946922226317,0.0,0.0,0.9482266236757255,0.9660892001474383,0.9541797186904981
7,0.64,0.08104703575921111,0.05653906546718135,0.0,0.05653906546718135,0.7493495229835212,0.6928104575163399,0.15918931368033165,0.07814227792112054,0.0,0.0,0.9467526485490557,0.9653520088462956,0.9529512929181254,0.05562096482415814,-0.06314870556490881,0.0,0.06314870556490881,0.629661751951431,0.6928104575163399,0.13376324274527868,0.07814227792112054,0.0,0.0,0.9213265776140027,0.9653520088462956,0.9359990172593821,0.15918931368033165,0.7493495229835212,0.0,0.7493495229835212,0.7493495229835212,0.0,0.15918931368033165,0.0,0.0,0.0,0.9467526485490557,0.8872097309251751,0.9269086665438241,0.08104703575921111,0.05653906546718135,0.0,0.05653906546718135,0.7493495229835212,0.6928104575163399,0.15918931368033165,0.07814227792112054,0.0,0.0,0.9467526485490557,0.9653520088462956,0.9529512929181254
7,0.65,0.08086370568851241,0.06947207908893538,0.0,0.06947207908893538,0.7328707718993929,0.6633986928104575,0.15568862275449102,0.07482491706597862,0.0,0.0,0.9432519576232151,0.9620346479911537,0.9495117007554819,0.055990375425960595,-0.0476137838772398,0.0,0.0476137838772398,0.6157849089332177,0.6633986928104575,0.1308152924919392,0.07482491706597862,0.0,0.0,0.9183786273606633,0.9620346479911537,0.9329279528284503,0.15568862275449102,0.7328707718993929,0.0,0.7328707718993929,0.7328707718993929,0.0,0.15568862275449102,0.0,0.0,0.0,0.9432519576232151,0.8872097309251751,0.924574657576316,0.08086370568851241,0.06947207908893538,0.0,0.06947207908893538,0.7328707718993929,0.6633986928104575,0.15568862275449102,0.07482491706597862,0.0,0.0,0.9432519576232151,0.9620346479911537,0.9495117007554819
7,0.66,0.07929791272313746,0.06670011167230694,0.0,0.06670011167230694,0.720294882914137,0.6535947712418301,0.1530170428374021,0.07371913011426465,0.0,0.0,0.9405803777061262,0.9609288610394398,0.9473619556538296,0.055069446578503656,-0.047350191883634096,0.0,0.047350191883634096,0.606244579358196,0.6535947712418301,0.1287885766927683,0.07371913011426465,0.0,0.0,0.9163519115614924,0.9609288610394398,0.9312081567471285,0.1530170428374021,0.720294882914137,0.0,0.720294882914137,0.720294882914137,0.0,0.1530170428374021,0.0,0.0,0.0,0.9405803777061262,0.8872097309251751,0.9227934402063755,0.07929791272313746,0.06670011167230694,0.0,0.06670011167230694,0.720294882914137,0.6535947712418301,0.1530170428374021,0.07371913011426465,0.0,0.0,0.9405803777061262,0.9609288610394398,0.9473619556538296
7,0.67,0.07764050565686512,0.07116133530602176,0.0,0.07116133530602176,0.6986123156981786,0.6274509803921569,0.1484108705665592,0.07077036490969407,0.0,0.0,0.9359742054352833,0.9579800958348691,0.9433081506049997,0.054701767748067315,-0.03681784942945088,0.0,0.03681784942945088,0.590633130962706,0.6274509803921569,0.1254721326577614,0.07077036490969407,0.0,0.0,0.9130354675264855,0.9579800958348691,0.9280142497389595,0.1484108705665592,0.6986123156981786,0.0,0.6986123156981786,0.6986123156981786,0.0,0.1484108705665592,0.0,0.0,0.0,0.9359742054352833,0.8872097309251751,0.9197223757754438,0.07764050565686512,0.07116133530602176,0.0,0.07116133530602176,0.6986123156981786,0.6274509803921569,0.1484108705665592,0.07077036490969407,0.0,0.0,0.9359742054352833,0.9579800958348691,0.9433081506049997
7,0.68,0.07542984857357218,0.06535380847915917,0.0,0.06535380847915917,0.6830008673026886,0.6176470588235294,0.14509442653155227,0.06966457795798009,0.0,0.0,0.9326577614002763,0.9568743088831552,0.9407284564830171,0.05295172789185869,-0.040457119534717645,0.0,0.040457119534717645,0.5771899392888118,0.6176470588235294,0.12261630584983878,0.06966457795798009,0.0,0.0,0.9101796407185628,0.9568743088831552,0.92574166206007,0.14509442653155227,0.6830008673026886,0.0,0.6830008673026886,0.6830008673026886,0.0,0.14509442653155227,0.0,0.0,0.0,0.9326577614002763,0.8872097309251751,0.9175112093851729,0.07542984857357218,0.06535380847915917,0.0,0.06535380847915917,0.6830008673026886,0.6176470588235294,0.14509442653155227,0.06966457795798009,0.0,0.0,0.9326577614002763,0.9568743088831552,0.9407284564830171
7,0.6900000000000001,0.07469367596146842,0.07415154555606573,0.0,0.07415154555606573,0.665654813529922,0.5915032679738562,0.14140948871487793,0.06671581275340951,0.0,0.0,0.928972823583602,0.9539255436785846,0.9372888643203734,0.052491925616005505,-0.03035842842485359,0.0,0.03035842842485359,0.5611448395490026,0.5915032679738562,0.11920773836941502,0.06671581275340951,0.0,0.0,0.9067710732381391,0.9539255436785846,0.9224863337632824,0.14140948871487793,0.665654813529922,0.0,0.665654813529922,0.665654813529922,0.0,0.14140948871487793,0.0,0.0,0.0,0.928972823583602,0.8872097309251751,0.9150543578404275,0.07469367596146842,0.07415154555606573,0.0,0.07415154555606573,0.665654813529922,0.5915032679738562,0.14140948871487793,0.06671581275340951,0.0,0.0,0.928972823583602,0.9539255436785846,0.9372888643203734
