thresholds,positivity_rate_differences,tpr_differences,fpr_differences,eqodds_differences,tpr_A,tpr_B,selection_A,selection_B,fpr_A,fpr_B,acc_A,acc_B,acc_overall,trial
0.0,-0.14909630960877618,-0.009247842170160281,-0.21828499359524145,0.22753283576540173,0.9907521578298397,1.0,0.8356270595076565,0.9847233691164327,0.7644896805202148,0.9827746741154563,0.4729598759449506,0.12840627580511974,0.3628808864265928,0
0.01,0.04171451876567911,-0.003847642362767356,-0.017000646004015074,0.02084828836678243,0.9852034525277436,0.9890510948905109,0.7902694320604768,0.7485549132947977,0.700876448968052,0.7178770949720671,0.5148284551269626,0.3620974401321222,0.46603350481466826,0
0.02,0.12055255589031799,-0.0014805547805268882,0.0628302083481409,0.06431076312866779,0.9802712700369913,0.9817518248175182,0.7588679976739678,0.6383154417836499,0.6573367260390162,0.5945065176908753,0.543128513277767,0.47068538398018167,0.5199841709537001,0
0.03,0.16008333828194066,-0.007645782893967001,0.10131206732341114,0.10895785021737814,0.9741060419235512,0.9817518248175182,0.7319247916262842,0.5718414533443436,0.6208651399491094,0.5195530726256983,0.5661949990308199,0.5371593724194881,0.5569186123202744,0
0.04,0.1859559644910348,-0.00039601465254213153,0.1230850877317678,0.12348110238430993,0.9704069050554871,0.9708029197080292,0.7086644698584997,0.5227085053674649,0.5886344359626803,0.4655493482309125,0.5871292886218259,0.5838150289017341,0.5860704392560349,0
0.05,0.19333405788413982,0.0019710729296983365,0.1267036578990181,0.12867473082871644,0.9654747225647349,0.9635036496350365,0.6904438844737352,0.49710982658959535,0.5643200452360758,0.4376163873370577,0.6022484977708858,0.6077621800165153,0.6040100250626567,0
0.06,0.20797539963272,0.003105114889250804,0.13888494020909048,0.14199005509834128,0.9593094944512947,0.9562043795620438,0.6716417910447762,0.4636663914120562,0.5397229290359061,0.40083798882681565,0.6171738709052141,0.6395540875309661,0.6243239678142726,0
0.07,0.21391316818803663,0.005472202471491494,0.14190607512284348,0.14737827759433497,0.9543773119605425,0.948905109489051,0.6565225818957162,0.4426094137076796,0.5199321458863444,0.3780260707635009,0.6291917038185695,0.6589595375722543,0.6387020182034032,0
0.08,0.2287657127619167,0.005989721619700017,0.1556348450459073,0.16162456666560732,0.9475955610357584,0.9416058394160584,0.6408218647024617,0.412056151940545,0.5001413627367826,0.34450651769087526,0.6406280286877302,0.6878612716763006,0.6557182429758607,0
0.09,0.23497294699089194,0.0022410829200679716,0.16023545187901878,0.16247653479908675,0.94019728729963,0.9379562043795621,0.6247334754797441,0.3897605284888522,0.48006785411365566,0.3198324022346369,0.6520643535568909,0.7093311312964492,0.6703601108033241,0
0.1,0.23974769945781943,0.00337512487962055,0.16212568489851104,0.16550080977813159,0.9340320591861899,0.9306569343065694,0.6084512502422951,0.36870355078447564,0.4591461690698332,0.29702048417132215,0.6644698584997093,0.7287365813377374,0.6850019786307875,0
0.11,0.24371405490377107,0.0008595318026767274,0.1645324052356335,0.16539193703831023,0.9278668310727497,0.927007299270073,0.595076565225819,0.3513625103220479,0.4424653661294883,0.2779329608938548,0.6739678232215546,0.7452518579686209,0.6967418546365914,0
0.12,0.24512748919616312,0.006259731610069541,0.16323171011004178,0.16949144172011132,0.9223181257706535,0.916058394160584,0.5828648962977321,0.33773740710156896,0.42719819055696917,0.2639664804469274,0.6826904438844738,0.7563996696944674,0.7062392824165677,0
