trial,thresholds,positivity_rate_differences_scores_pr,tpr_differences_scores_pr,fpr_differences_scores_pr,eqodds_differences_scores_pr,tpr_A_scores_pr,tpr_B_scores_pr,selection_A_scores_pr,selection_B_scores_pr,fpr_A_scores_pr,fpr_B_scores_pr,acc_A_scores_pr,acc_B_scores_pr,acc_overall_scores_pr,positivity_rate_differences_scores_tpr,tpr_differences_scores_tpr,fpr_differences_scores_tpr,eqodds_differences_scores_tpr,tpr_A_scores_tpr,tpr_B_scores_tpr,selection_A_scores_tpr,selection_B_scores_tpr,fpr_A_scores_tpr,fpr_B_scores_tpr,acc_A_scores_tpr,acc_B_scores_tpr,acc_overall_scores_tpr,positivity_rate_differences_scores_eo,tpr_differences_scores_eo,fpr_differences_scores_eo,eqodds_differences_scores_eo,tpr_A_scores_eo,tpr_B_scores_eo,selection_A_scores_eo,selection_B_scores_eo,fpr_A_scores_eo,fpr_B_scores_eo,acc_A_scores_eo,acc_B_scores_eo,acc_overall_scores_eo,positivity_rate_differences_scores_acc,tpr_differences_scores_acc,fpr_differences_scores_acc,eqodds_differences_scores_acc,tpr_A_scores_acc,tpr_B_scores_acc,selection_A_scores_acc,selection_B_scores_acc,fpr_A_scores_acc,fpr_B_scores_acc,acc_A_scores_acc,acc_B_scores_acc,acc_overall_scores_acc
2,0.78,0.09675466323734436,0.1223399869919295,0.029402880013289178,0.15174286700521866,0.34104046242774566,0.21870047543581617,0.12637463343108504,0.029619970193740686,0.033836065573770495,0.004433185560481318,0.7778592375366569,0.90424739195231,0.8195331695331696,0.07998113071486948,0.0638784010583883,0.032544080953221415,0.09642248201160972,0.27623973227867354,0.21236133122028525,0.10978739002932551,0.029806259314456036,0.0380327868852459,0.005488705932024488,0.7554068914956011,0.9025707898658718,0.803931203931204,0.09675466323734436,0.1223399869919295,0.029402880013289178,0.15174286700521866,0.34104046242774566,0.21870047543581617,0.12637463343108504,0.029619970193740686,0.033836065573770495,0.004433185560481318,0.7778592375366569,0.90424739195231,0.8195331695331696,0.0841320729772607,0.07940805082886673,0.033650792332423164,0.11305884316128989,0.28384545177973836,0.20443740095087162,0.11226173020527859,0.028129657228017885,0.03829508196721312,0.004644289634789952,0.7575146627565983,0.9023845007451565,0.8052825552825553
2,0.79,0.09383413057064564,0.11692751110483263,0.02780668403949376,0.1447341951443264,0.33404320048676606,0.21711568938193343,0.12270894428152493,0.028874813710879285,0.03160655737704918,0.0037998733375554147,0.7773093841642229,0.9046199701937406,0.8192874692874693,0.07918339262535455,0.0659583423533229,0.0318946832919777,0.0978530256453006,0.27198052935807726,0.20602218700475436,0.10731304985337244,0.028129657228017885,0.03632786885245902,0.004433185560481318,0.7553152492668622,0.9027570789865872,0.803931203931204,0.09383413057064564,0.11692751110483263,0.02780668403949376,0.1447341951443264,0.33404320048676606,0.21711568938193343,0.12270894428152493,0.028874813710879285,0.03160655737704918,0.0037998733375554147,0.7773093841642229,0.9046199701937406,0.8192874692874693,0.08149848564972838,0.07527613221560997,0.032163318417619234,0.10743945063322921,0.27654396105871615,0.20126782884310618,0.10813782991202346,0.02663934426229508,0.03554098360655738,0.0033776651889381466,0.7572397360703812,0.9031296572280179,0.8053439803439804
2,0.8,0.09367788808230373,0.12248125328757528,0.02752196347553442,0.1500032167631097,0.3300882263462124,0.2076069730586371,0.12087609970674487,0.027198211624441134,0.030688524590163933,0.0031665611146295125,0.7767595307917888,0.9040611028315947,0.8187346437346438,0.07671806643911351,0.06109068187264147,0.030298487318182292,0.09138916919082377,0.2671128688773958,0.20602218700475436,0.10428885630498534,0.027570789865871834,0.03409836065573771,0.0037998733375554147,0.7554068914956011,0.9033159463487332,0.8041769041769041,0.09367788808230373,0.12248125328757528,0.02752196347553442,0.1500032167631097,0.3300882263462124,0.2076069730586371,0.12087609970674487,0.027198211624441134,0.030688524590163933,0.0031665611146295125,0.7767595307917888,0.9040611028315947,0.8187346437346438,0.08023051776356907,0.07705184473050197,0.031194094623075402,0.10824593935357738,0.27198052935807726,0.1949286846275753,0.1059384164222874,0.02570789865871833,0.034360655737704915,0.0031665611146295125,0.7566898826979472,0.9025707898658718,0.8047911547911548
2,0.81,0.09047942406615066,0.11932566316811605,0.025554750360780323,0.14488041352889636,0.32217827806510496,0.20285261489698891,0.11711876832844574,0.02663934426229508,0.028721311475409836,0.0031665611146295125,0.7757514662756598,0.9035022354694486,0.8178746928746928,0.07379452910917744,0.058479907159597666,0.028017788113802396,0.08649769527340007,0.2613325220565866,0.20285261489698891,0.10080645161290322,0.027011922503725784,0.03160655737704918,0.0035887692632467806,0.7554068914956011,0.9031296572280179,0.8041154791154791,0.09047942406615066,0.11932566316811605,0.025554750360780323,0.14488041352889636,0.32217827806510496,0.20285261489698891,0.11711876832844574,0.02663934426229508,0.028721311475409836,0.0031665611146295125,0.7757514662756598,0.9035022354694486,0.8178746928746928,0.07583469544733426,0.06914189644939461,0.028257657713777484,0.0973995541631721,0.2640705810769699,0.1949286846275753,0.10135630498533724,0.02552160953800298,0.03121311475409836,0.002955457040320878,0.7565065982404692,0.9027570789865872,0.8047297297297298
2,0.8200000000000001,0.08700603336378059,0.11397682943468895,0.023667493779351255,0.13764432321404022,0.3136598722239124,0.19968304278922344,0.11308651026392962,0.02608047690014903,0.02662295081967213,0.002955457040320878,0.7746517595307918,0.9033159463487332,0.817076167076167,0.07243191433104178,0.05927929118069211,0.026917416778274965,0.08619670795896708,0.25737754791603284,0.19809825673534073,0.09869868035190615,0.02626676602086438,0.030295081967213113,0.0033776651889381466,0.7551319648093842,0.9027570789865872,0.8038083538083538,0.08700603336378059,0.11397682943468895,0.023667493779351255,0.13764432321404022,0.3136598722239124,0.19968304278922344,0.11308651026392962,0.02608047690014903,0.02662295081967213,0.002955457040320878,0.7746517595307918,0.9033159463487332,0.817076167076167,0.07447508533243594,0.06963705169044651,0.02723724291157508,0.0968742946020216,0.2598113781563736,0.1901743264659271,0.09906524926686217,0.02459016393442623,0.02977049180327869,0.00253324889170361,0.7562316715542522,0.9025707898658718,0.8044840294840295
2,0.8300000000000001,0.08472699629825489,0.11075759716155995,0.022515931436165242,0.13327352859772518,0.30727106784301794,0.196513470681458,0.11006231671554252,0.02533532041728763,0.02504918032786885,0.00253324889170361,0.7738269794721407,0.9033159463487332,0.8165233415233415,0.07134422623912312,0.05441163070001068,0.02723724291157508,0.08164887361158576,0.2525098874353514,0.19809825673534073,0.0968658357771261,0.02552160953800298,0.02977049180327869,0.00253324889170361,0.7540322580645161,0.9035022354694486,0.8033169533169533,0.08472699629825489,0.11075759716155995,0.022515931436165242,0.13327352859772518,0.30727106784301794,0.196513470681458,0.11006231671554252,0.02533532041728763,0.02504918032786885,0.00253324889170361,0.7738269794721407,0.9033159463487332,0.8165233415233415,0.0720097591461949,0.068915291811328,0.02527002979682098,0.09418532160814898,0.2543352601156069,0.18541996830427893,0.09604105571847507,0.02403129657228018,0.02780327868852459,0.00253324889170361,0.7559567448680352,0.9020119225037257,0.8041154791154791
2,0.84,0.08531591029277438,0.11880881173831309,0.022471080472180983,0.14127989221049408,0.304228780042592,0.18541996830427893,0.10822947214076246,0.022913561847988078,0.023737704918032787,0.001266624445851805,0.7738269794721407,0.9031296572280179,0.8164619164619165,0.07008527234267584,0.05905268654262555,0.025823385486421855,0.0848760720290474,0.24764222695466992,0.18858954041204437,0.09411656891495601,0.02403129657228018,0.027934426229508195,0.0021110407430863414,0.7538489736070382,0.9027570789865872,0.802948402948403,0.08531591029277438,0.11880881173831309,0.022471080472180983,0.14127989221049408,0.304228780042592,0.18541996830427893,0.10822947214076246,0.022913561847988078,0.023737704918032787,0.001266624445851805,0.7738269794721407,0.9031296572280179,0.8164619164619165,0.07075380991298495,0.07136310403997498,0.024278380520285026,0.09564148456026,0.24885914207484028,0.1774960380348653,0.09310850439882698,0.022354694485842028,0.025967213114754098,0.0016888325944690733,0.7555901759530792,0.9018256333830105,0.8038083538083538
2,0.85,0.08349207970770636,0.11619803702526929,0.021764151759604368,0.13796218878487365,0.29844843322178277,0.18225039619651348,0.10584677419354839,0.022354694485842028,0.02281967213114754,0.0010555203715431707,0.7727272727272727,0.9029433681073026,0.8156633906633907,0.07012433296476131,0.06851174270055835,0.025800960004429725,0.09431270270498807,0.24125342257377547,0.17274167987321712,0.09173387096774194,0.021609538002980627,0.027278688524590165,0.001477728520160439,0.7523826979472141,0.9014530551415797,0.8015356265356265,0.08349207970770636,0.11619803702526929,0.021764151759604368,0.13796218878487365,0.29844843322178277,0.18225039619651348,0.10584677419354839,0.022354694485842028,0.02281967213114754,0.0010555203715431707,0.7727272727272727,0.9029433681073026,0.8156633906633907,0.0678302725830489,0.06753541420676082,0.02252227147983956,0.09005768568660039,0.24186188013386067,0.17432646592709986,0.08962609970674487,0.021795827123695977,0.024,0.001477728520160439,0.7548570381231672,0.9016393442622951,0.8032555282555283
2,0.86,0.08093811595596366,0.115235690519778,0.02019038126780109,0.1354260717875791,0.29114694250076056,0.17591125198098256,0.10254765395894429,0.021609538002980627,0.021245901639344263,0.0010555203715431707,0.7716275659824047,0.9021982116244411,0.8146805896805897,0.06702051584058459,0.06596461014118432,0.023651408341033443,0.08961601848221776,0.23395193185275326,0.16798732171156894,0.08788489736070382,0.020864381520119227,0.024918032786885248,0.001266624445851805,0.7518328445747801,0.901080476900149,0.8010442260442261,0.08093811595596366,0.115235690519778,0.02019038126780109,0.1354260717875791,0.29114694250076056,0.17591125198098256,0.10254765395894429,0.021609538002980627,0.021245901639344263,0.0010555203715431707,0.7716275659824047,0.9021982116244411,0.8146805896805897,0.06509302437382819,0.0637713665272164,0.02142190014431213,0.08519326667152853,0.23334347429266808,0.16957210776545167,0.08614369501466276,0.021050670640834577,0.022688524590163933,0.001266624445851805,0.7532074780058651,0.9012667660208644,0.802027027027027
2,0.87,0.07766002836402096,0.11464121494799906,0.017727343514779014,0.13236855846277806,0.282628536659568,0.16798732171156894,0.09796554252199413,0.020305514157973173,0.018360655737704918,0.0006333122229259025,0.7710777126099707,0.9016393442622951,0.8141277641277641,0.0629266621797029,0.0658016476567875,0.02061258941641836,0.08641423707320586,0.22269546699117737,0.15689381933438987,0.08192815249266862,0.019001490312965722,0.021245901639344263,0.0006333122229259025,0.751008064516129,0.9003353204172876,0.8002457002457003,0.07766002836402096,0.11464121494799906,0.017727343514779014,0.13236855846277806,0.282628536659568,0.16798732171156894,0.09796554252199413,0.020305514157973173,0.018360655737704918,0.0006333122229259025,0.7710777126099707,0.9016393442622951,0.8141277641277641,0.0602480049036104,0.05629293133349117,0.01843427222735563,0.0747272035608468,0.22269546699117737,0.1664025356576862,0.08055351906158358,0.020305514157973173,0.019278688524590165,0.0008444162972345366,0.7523826979472141,0.9012667660208644,0.8014742014742015
2,0.88,0.07537798663525792,0.11203044023495526,0.016364677097284373,0.12839511733223963,0.27684818983875875,0.1648177496038035,0.09512463343108504,0.019746646795827123,0.01678688524590164,0.0004222081486172683,0.7704362170087976,0.9014530551415797,0.8136363636363636,0.06091654247391952,0.0634951017237863,0.019563409088549505,0.08305851081233581,0.2172193489504107,0.1537242472266244,0.07954545454545454,0.018628912071535022,0.02019672131147541,0.0006333122229259025,0.750091642228739,0.8999627421758569,0.7995085995085995,0.07537798663525792,0.11203044023495526,0.016364677097284373,0.12839511733223963,0.27684818983875875,0.1648177496038035,0.09512463343108504,0.019746646795827123,0.01678688524590164,0.0004222081486172683,0.7704362170087976,0.9014530551415797,0.8136363636363636,0.05871412432094611,0.05721959966192516,0.017756109040445462,0.07497570870237062,0.21569820505019774,0.15847860538827258,0.07752932551319648,0.018815201192250372,0.017967213114754098,0.00021110407430863416,0.7511913489736071,0.9008941877794336,0.8005528255528256
2,0.89,0.07438795009855295,0.11411038152988989,0.01560655737704918,0.12971693890693908,0.27258898691816247,0.15847860538827258,0.09301686217008798,0.018628912071535022,0.01560655737704918,0.0,0.7699780058651027,0.901080476900149,0.8132063882063882,0.058912432094610834,0.060884327010742506,0.018542994286347102,0.07942732129708961,0.21143900212960146,0.15055467511885895,0.07679618768328446,0.01788375558867362,0.018754098360655738,0.00021110407430863416,0.749358504398827,0.8999627421758569,0.799017199017199,0.07438795009855295,0.11411038152988989,0.01560655737704918,0.12971693890693908,0.27258898691816247,0.15847860538827258,0.09301686217008798,0.018628912071535022,0.01560655737704918,0.0,0.7699780058651027,0.901080476900149,0.8132063882063882,0.05801403778664488,0.06667865581985799,0.01678688524590164,0.08346554106575962,0.2093094006693033,0.14263074484944532,0.0747800586510264,0.01676602086438152,0.01678688524590164,0.0,0.750091642228739,0.8992175856929955,0.7992628992628993
2,0.9,0.07275341329743762,0.11473282107828131,0.015081967213114755,0.12981478829139606,0.26528749619714026,0.15055467511885895,0.0904508797653959,0.01769746646795827,0.015081967213114755,0.0,0.7681451612903226,0.9001490312965723,0.8116707616707617,0.056538748137108796,0.057665094737613526,0.017311475409836064,0.07497657014744959,0.20505019774870703,0.1473851030110935,0.07386363636363637,0.01732488822652757,0.017311475409836064,0.0,0.7484420821114369,0.8997764530551415,0.7983415233415233,0.07275341329743762,0.11473282107828131,0.015081967213114755,0.12981478829139606,0.26528749619714026,0.15055467511885895,0.0904508797653959,0.01769746646795827,0.015081967213114755,0.0,0.7681451612903226,0.9001490312965723,0.8116707616707617,0.05710963415220423,0.0687585971147926,0.016262295081967214,0.08502089219675982,0.20505019774870703,0.13629160063391443,0.07313049853372434,0.01602086438152012,0.016262295081967214,0.0,0.749175219941349,0.8984724292101341,0.7984029484029485
2,0.91,0.07103023893082064,0.11785273302068322,0.01377049180327869,0.1316232248239619,0.2588986918162458,0.1410459587955626,0.08760997067448681,0.01657973174366617,0.01377049180327869,0.0,0.7671370967741935,0.8990312965722802,0.8106265356265356,0.05508449113023413,0.05913657847246298,0.016262295081967214,0.0753988735544302,0.20018253726802557,0.1410459587955626,0.0716642228739003,0.01657973174366617,0.016262295081967214,0.0,0.7477089442815249,0.8990312965722802,0.7976044226044227,0.07103023893082064,0.11785273302068322,0.01377049180327869,0.1316232248239619,0.2588986918162458,0.1410459587955626,0.08760997067448681,0.01657973174366617,0.01377049180327869,0.0,0.7671370967741935,0.8990312965722802,0.8106265356265356,0.05381351858083745,0.061824977327482766,0.014950819672131148,0.07677579699961391,0.19653179190751446,0.1347068145800317,0.06964809384164222,0.01583457526080477,0.014950819672131148,0.0,0.747525659824047,0.8982861400894188,0.7972358722358722
2,0.92,0.06773412335945386,0.11061488445333076,0.012590163934426229,0.12320504838775699,0.25007605719501064,0.13946117274167988,0.08412756598240469,0.01639344262295082,0.012590163934426229,0.0,0.7653042521994134,0.8988450074515648,0.8093366093366093,0.05298272919571174,0.05500465985920622,0.015868852459016394,0.07087351231822261,0.19288104654700336,0.13787638668779714,0.06918988269794721,0.01620715350223547,0.015868852459016394,0.0,0.7457844574780058,0.8986587183308494,0.7961916461916462,0.06773412335945386,0.11061488445333076,0.012590163934426229,0.12320504838775699,0.25007605719501064,0.13946117274167988,0.08412756598240469,0.01639344262295082,0.012590163934426229,0.0,0.7653042521994134,0.8988450074515648,0.8093366093366093,0.052178981779722126,0.06305587443595936,0.014163934426229508,0.07721980886218888,0.18983875874657744,0.12678288431061807,0.06708211143695014,0.014903129657228018,0.014163934426229508,0.0,0.7460593841642229,0.897354694485842,0.7959459459459459
