positivity_rate_differences,tpr_differences,fpr_differences,eqodds_differences,tpr_A,tpr_B,selection_A,selection_B,fpr_A,fpr_B,acc_A,acc_B,acc_overall,thresholds,trial
-0.040909090909090895,0.0,-0.05660377358490565,0.05660377358490565,1.0,1.0,0.9590909090909091,1.0,0.9433962264150944,1.0,0.3181818181818182,0.4666666666666667,0.336,0.04,1
-0.05909090909090908,0.0,-0.08176100628930816,0.08176100628930816,1.0,1.0,0.9409090909090909,1.0,0.9182389937106918,1.0,0.33636363636363636,0.4666666666666667,0.352,0.05,1
-0.08181818181818179,0.0,-0.1132075471698113,0.1132075471698113,1.0,1.0,0.9181818181818182,1.0,0.8867924528301887,1.0,0.35909090909090907,0.4666666666666667,0.372,0.06,1
-0.05757575757575761,0.0,-0.06328616352201255,0.06328616352201255,1.0,1.0,0.9090909090909091,0.9666666666666667,0.8742138364779874,0.9375,0.36818181818181817,0.5,0.384,0.07,1
-0.028787878787878807,0.0,-0.007075471698113178,0.007075471698113178,1.0,1.0,0.9045454545454545,0.9333333333333333,0.8679245283018868,0.875,0.37272727272727274,0.5333333333333333,0.392,0.08,1
-0.05606060606060603,0.0,-0.04481132075471694,0.04481132075471694,1.0,1.0,0.8772727272727273,0.9333333333333333,0.8301886792452831,0.875,0.4,0.5333333333333333,0.416,0.09,1
-0.0696969696969697,0.0,-0.06367924528301883,0.06367924528301883,1.0,1.0,0.8636363636363636,0.9333333333333333,0.8113207547169812,0.875,0.41363636363636364,0.5333333333333333,0.428,0.1,1
-0.05909090909090908,0.0714285714285714,-0.09512578616352196,0.16655435759209336,1.0,0.9285714285714286,0.8409090909090909,0.9,0.779874213836478,0.875,0.43636363636363634,0.5,0.444,0.11,1
-0.09090909090909094,0.05503512880562056,-0.13286163522012584,0.1878967640257464,0.9836065573770492,0.9285714285714286,0.8090909090909091,0.9,0.7421383647798742,0.875,0.4590909090909091,0.5,0.464,0.12,1
-0.10909090909090913,0.05503512880562056,-0.15801886792452835,0.2130539967301489,0.9836065573770492,0.9285714285714286,0.7909090909090909,0.9,0.7169811320754716,0.875,0.4772727272727273,0.5,0.48,0.13,1
-0.08939393939393947,0.11007025761124123,-0.1705974842767296,0.28066774188797083,0.9672131147540983,0.8571428571428571,0.7772727272727272,0.8666666666666667,0.7044025157232704,0.875,0.4818181818181818,0.4666666666666667,0.48,0.14,1
