positivity_rate_differences,tpr_differences,fpr_differences,eqodds_differences,tpr_A,tpr_B,selection_A,selection_B,fpr_A,fpr_B,acc_A,acc_B,acc_overall,thresholds,trial
-0.00514407986619414,0.00111358574610243,-0.006299980790025694,0.0074135665361281244,1.0,0.9988864142538976,0.9901914992993928,0.9953355791655869,0.9879587155963303,0.994258696386356,0.1952358710882765,0.23684892459186319,0.222,0.0,0
-0.0130937353964522,0.0033407572383074013,-0.016205511093760117,0.019546268332067518,1.0,0.9966592427616926,0.9752452125175152,0.9883389479139674,0.9696100917431193,0.9858156028368794,0.21018215787015412,0.24280901788027986,0.23116666666666666,0.01,0
-0.022607638548900133,0.003049037042854863,-0.027046365751714152,0.030095402794569015,0.9974811083123426,0.9944320712694877,0.9532928538066324,0.9759004923555326,0.9432339449541285,0.9702803107058426,0.23120037365716956,0.25421093547551177,0.246,0.02,0
-0.03457188162019931,-0.0014586009772625808,-0.039561121800532284,0.041019722777794865,0.9874055415617129,0.9888641425389755,0.9205978514712752,0.9551697330914745,0.9053899082568807,0.944951030057413,0.26015880429705746,0.2723503498315626,0.268,0.03,0
-0.04223323338722185,0.0012987158701396329,-0.0483609166875808,0.049659632557720434,0.982367758186398,0.9810690423162584,0.8888369920597852,0.931070225447007,0.867545871559633,0.9159067882472138,0.2900513778608127,0.2928219746048199,0.29183333333333333,0.04,0
-0.04761671914916743,-0.007424839974642827,-0.05152146094953047,0.0589463009241733,0.964735516372796,0.9721603563474388,0.8552078468005605,0.9028245659497279,0.8302752293577982,0.8817966903073287,0.3171415226529659,0.3169214822492874,0.317,0.05,0
-0.059075280808712605,-0.01111061244411038,-0.06311038144192538,0.07422099388603576,0.9521410579345088,0.9632516703786191,0.8131714152265297,0.8722466960352423,0.7815366972477065,0.8446470786896318,0.35450723960765995,0.3433532003109614,0.3473333333333333,0.06,0
-0.06752347672552284,-0.027390843351865035,-0.06815629173134541,0.09554713508321044,0.9269521410579346,0.9543429844097996,0.7744044838860346,0.8419279606115574,0.7396788990825688,0.8078351908139142,0.38393274170948155,0.36952578388183466,0.37466666666666665,0.07,0
-0.076800273634403,-0.045659820592079736,-0.0742858614589047,0.11994568205098444,0.8942065491183879,0.9398663697104677,0.7361046240074731,0.8129048976418761,0.7001146788990825,0.7744005403579872,0.4100887435777674,0.39181135009069706,0.3983333333333333,0.08,0
-0.08571868790560866,-0.05297807049530723,-0.08168847928266243,0.13466654977796966,0.8790931989924433,0.9320712694877505,0.694535263895376,0.7802539518009847,0.6525229357798165,0.7342114150624789,0.4460532461466604,0.42083441306037833,0.42983333333333335,0.09,0
-0.09214500541568094,-0.05361480592192003,-0.08811684931634178,0.1417316552382618,0.8639798488664987,0.9175946547884187,0.6562354040168146,0.7483804094324955,0.6089449541284404,0.6970618034447822,0.47874824848201775,0.44597045866804874,0.45766666666666667,0.1,0
-0.09380136015954255,-0.06069463066540248,-0.0870521674737954,0.1477467981391979,0.8413098236775819,0.9020044543429844,0.6193367585240542,0.7131381186835968,0.5688073394495413,0.6558595069233367,0.507239607659972,0.4739569836745271,0.48583333333333334,0.11,0
-0.10536861064334702,-0.07421754472575504,-0.09685041626774993,0.17106796099350496,0.8110831234256927,0.8853006681514477,0.5735637552545539,0.678932365897901,0.5194954128440367,0.6163458291117866,0.541802895843064,0.5003887017362011,0.5151666666666667,0.12,0
-0.10698006165246465,-0.08246425025104764,-0.09574681098934462,0.17821106124039227,0.7783375314861462,0.8608017817371938,0.5315273236805231,0.6385073853329878,0.47534403669724773,0.5710908476865924,0.5716954694068193,0.5294117647058824,0.5445,0.13,0
-0.10401375240419564,-0.07976022843935304,-0.09161840935215909,0.17137863779151213,0.7632241813602015,0.8429844097995546,0.5021018215787015,0.6061155739828972,0.4426605504587156,0.5342789598108747,0.5955161139654367,0.5535112723503498,0.5685,0.14,0
-0.09995970767305579,-0.0910026759717929,-0.08218848083185387,0.17319115680364677,0.743073047858942,0.8340757238307349,0.4722092480149463,0.5721689556880021,0.4105504587155963,0.4927389395474502,0.6179355441382531,0.5833117387924333,0.5956666666666667,0.15,0
-0.10763050011746378,-0.09391987792631817,-0.09027390479908531,0.1841937827254035,0.7178841309823678,0.811804008908686,0.4334423166744512,0.541072816791915,0.36869266055045874,0.45896656534954405,0.6473610462400747,0.6040424980564914,0.6195,0.16,0
-0.11073297298187063,-0.09373474780228097,-0.09319877830760126,0.18693352610988223,0.7002518891687658,0.7939866369710468,0.4002802428771602,0.5110132158590308,0.3319954128440367,0.425194191151638,0.6739841195702942,0.6258097952837522,0.643,0.17,0
-0.11658353020574985,-0.10052285235031111,-0.09771021753746723,0.19823306988777833,0.6801007556675063,0.7806236080178174,0.3661840261560019,0.4827675563617517,0.2947247706422018,0.39243498817966904,0.7006071929005138,0.647836227001814,0.6666666666666666,0.18,0
-0.11672054106216578,-0.10367847946458131,-0.096393017484175,0.2000714969487563,0.6624685138539043,0.7661469933184856,0.34142923867351704,0.4581497797356828,0.268348623853211,0.364741641337386,0.7188229799159271,0.665716506867064,0.6846666666666666,0.19,0
-0.11415751818631514,-0.1068341065788514,-0.0918395564354963,0.1986736630143477,0.6448362720403022,0.7516703786191536,0.32041102288650164,0.4345685410728168,0.24655963302752293,0.3383991894630192,0.733302195235871,0.6825602487691111,0.7006666666666667,0.2,0
-0.11537911763313985,-0.11081159924377149,-0.09170806880888863,0.2025196680526601,0.6297229219143576,0.7405345211581291,0.2984586641756189,0.41383778180875874,0.22305045871559634,0.31475852752448497,0.7496496964035497,0.6981083182171547,0.7165,0.21,0
-0.1123427295104319,-0.11455066674894665,-0.08713040164338234,0.201681068392329,0.6070528967254408,0.7216035634743875,0.2825782344698739,0.3949209639803058,0.20871559633027523,0.29584599797365757,0.7571228397944886,0.708214563358383,0.7256666666666667,0.22,0
-0.11086429522499008,-0.11606256276191707,-0.08508198321296118,0.20114454597487824,0.5843828715365239,0.700445434298441,0.2643624474544605,0.3752267426794506,0.1915137614678899,0.2765957446808511,0.7669313404950957,0.7180616740088106,0.7355,0.23,0
-0.10787910462194988,-0.11253667539957257,-0.0824286055107839,0.19496528091035648,0.5667506297229219,0.6792873051224945,0.24894908921064923,0.3568281938325991,0.17660550458715596,0.25903411009793986,0.7758056982718355,0.7266131122052345,0.7441666666666666,0.24,0
-0.10561697307918222,-0.10842734764632289,-0.08065478126965536,0.18908212891597825,0.5541561712846348,0.6625835189309577,0.23540401681457263,0.34102098989375484,0.1628440366972477,0.24349881796690306,0.7846800560485754,0.7346462814200571,0.7525,0.25,0
-0.10247189613221497,-0.11744262368655789,-0.07442741883011256,0.19187004251667045,0.5340050377833753,0.6514476614699332,0.22326015880429706,0.325732054936512,0.15252293577981652,0.22695035460992907,0.7893507706679121,0.7447525265612853,0.7606666666666667,0.26,0
-0.09771766782831381,-0.11304157573785578,-0.06955095135848599,0.18259252709634177,0.5239294710327456,0.6369710467706013,0.21298458664175618,0.31070225447007,0.14220183486238533,0.21175278622087132,0.7958897711349836,0.7530448302669085,0.7683333333333333,0.27,0
-0.09550358691275201,-0.12094326603198824,-0.0649806428524953,0.18592390888448354,0.5037783375314862,0.6247216035634744,0.20224194301728166,0.29774552993003367,0.13360091743119265,0.19858156028368795,0.7991592713685194,0.7603005960093289,0.7741666666666667,0.28,0
-0.0921986236218578,-0.11290974064952619,-0.06301007129379176,0.17591981194331796,0.49622166246851385,0.60913140311804,0.1933675852405418,0.2855662088623996,0.12442660550458716,0.18743667679837892,0.8052312003736571,0.7652241513345426,0.7795,0.29,0
-0.09190087918123666,-0.11800081906054877,-0.0614792764656126,0.17948009552616137,0.4811083123425693,0.5991091314031181,0.1835590845399346,0.27545996372117126,0.1158256880733945,0.1773049645390071,0.8094348435310602,0.7706659756413579,0.7845,0.3,0
-0.08548315510827184,-0.10967557348263429,-0.05552650821536241,0.16520208169799672,0.4760705289672544,0.5857461024498887,0.17702008407286315,0.262503239181135,0.10894495412844037,0.16447146234380278,0.814105558150397,0.7774034724021768,0.7905,0.31,0
-0.08087622557845026,-0.10439936494757446,-0.05099512314523051,0.15539448809280498,0.473551637279597,0.5779510022271714,0.17281644091546006,0.2536926664939103,0.10435779816513761,0.15535292131036813,0.8173750583839328,0.7825861622181912,0.795,0.32,0
-0.08187100669937095,-0.10556624572938461,-0.052134553476540585,0.1577007992059252,0.4634760705289673,0.5690423162583519,0.16534329752452126,0.2472143042238922,0.09747706422018348,0.14961161769672407,0.8211116300794021,0.7849183726353978,0.7978333333333333,0.33,0
-0.08297132975208901,-0.11036560394495465,-0.05239443034680201,0.16276003429175667,0.4508816120906801,0.5612472160356348,0.15646893974778142,0.23944026949987043,0.08944954128440367,0.14184397163120568,0.8253152732368052,0.7890645244882094,0.802,0.34,0
-0.08453872426674078,-0.12775942059881185,-0.050360729235412044,0.1781201498342239,0.4256926952141058,0.5534521158129176,0.14712751050910788,0.23166623477584866,0.08371559633027523,0.13407632556568727,0.8253152732368052,0.7932106763410209,0.8046666666666666,0.35000000000000003,0
